,Value,Num,Stock
2,Volume,- -,pidiliteindustries
3,Value(lacs),- -,pidiliteindustries
0,High,- -,pidiliteindustries
1,Low,- -,pidiliteindustries
2,ATP,- -,pidiliteindustries
3,Spot,- -,pidiliteindustries
0,Open,1060.0,piramalenterprises
1,Previous Close,1058.05,piramalenterprises
2,Volume,514226.0,piramalenterprises
3,Value (Lacs),5491.68,piramalenterprises
4,i  VWAP,1070.55,piramalenterprises
5,Beta,,piramalenterprises
0,High,1078.0,piramalenterprises
1,Low,1059.55,piramalenterprises
2,UC Limit,1163.85,piramalenterprises
3,LC Limit,952.25,piramalenterprises
4,52 Week High,1139.95,piramalenterprises
5,52 Week Low,630.45,piramalenterprises
0,TTM EPS See historical trend,103.35  (+31.21% YoY),piramalenterprises
1,TTM PE See historical trend,10.33  (Low PE),piramalenterprises
2,P/B See historical trend,0.78 (Low P/B),piramalenterprises
3,Face Value,2.00,piramalenterprises
0,Mkt Cap (Rs. Cr.),23993,piramalenterprises
1,Dividend Yield,2.90,piramalenterprises
2,20D Avg Volume,0,piramalenterprises
3,20D Avg Delivery(%),--,piramalenterprises
4,Sector PE,29.57,piramalenterprises
5,Book Value Per Share,1382.34,piramalenterprises
0,Open,- -,piramalenterprises
1,Previous Close,- -,piramalenterprises
2,Volume,- -,piramalenterprises
3,Value(lacs),- -,piramalenterprises
0,High,- -,piramalenterprises
1,Low,- -,piramalenterprises
2,ATP,- -,piramalenterprises
3,Spot,- -,piramalenterprises
0,Open,5238.0,polycabindia
1,Previous Close,5205.25,polycabindia
2,Volume,400950.0,polycabindia
3,Value (Lacs),20962.87,polycabindia
4,i  VWAP,5245.8,polycabindia
5,Beta,,polycabindia
0,High,5300.0,polycabindia
1,Low,5202.1,polycabindia
2,UC Limit,5725.75,polycabindia
3,LC Limit,4684.75,polycabindia
4,52 Week High,5422.7,polycabindia
5,52 Week Low,2500.0,polycabindia
0,TTM EPS See historical trend,96.58  (+37.04% YoY),polycabindia
1,TTM PE See historical trend,54.13  (High PE),polycabindia
2,P/B See historical trend,11.84 (High P/B),polycabindia
3,Face Value,10.00,polycabindia
0,Mkt Cap (Rs. Cr.),78465,polycabindia
1,Dividend Yield,0.38,polycabindia
2,20D Avg Volume,548415,polycabindia
3,20D Avg Delivery(%),--,polycabindia
4,Sector PE,58.86,polycabindia
5,Book Value Per Share,441.87,polycabindia
0,Open,- -,polycabindia
1,Previous Close,- -,polycabindia
2,Volume,- -,polycabindia
3,Value(lacs),- -,polycabindia
0,High,- -,polycabindia
1,Low,- -,polycabindia
2,ATP,- -,polycabindia
3,Spot,- -,polycabindia
0,Open,253.0,powerfinancecorporation
1,Previous Close,249.95,powerfinancecorporation
2,Volume,16901311.0,powerfinancecorporation
3,Value (Lacs),42253.28,powerfinancecorporation
4,i  VWAP,251.0,powerfinancecorporation
5,Beta,,powerfinancecorporation
0,High,255.5,powerfinancecorporation
1,Low,247.9,powerfinancecorporation
2,UC Limit,274.9,powerfinancecorporation
3,LC Limit,224.95,powerfinancecorporation
4,52 Week High,255.5,powerfinancecorporation
5,52 Week Low,80.68,powerfinancecorporation
0,TTM EPS See historical trend,51.66  (-2.24% YoY),powerfinancecorporation
1,TTM PE See historical trend,4.84  (High PE),powerfinancecorporation
2,P/B See historical trend,0.99 (High P/B),powerfinancecorporation
3,Face Value,10.00,powerfinancecorporation
0,Mkt Cap (Rs. Cr.),82503,powerfinancecorporation
1,Dividend Yield,5.30,powerfinancecorporation
2,20D Avg Volume,0,powerfinancecorporation
3,20D Avg Delivery(%),--,powerfinancecorporation
4,Sector PE,8.96,powerfinancecorporation
5,Book Value Per Share,255.02,powerfinancecorporation
0,Open,- -,powerfinancecorporation
1,Previous Close,- -,powerfinancecorporation
2,Volume,- -,powerfinancecorporation
3,Value(lacs),- -,powerfinancecorporation
0,High,- -,powerfinancecorporation
1,Low,- -,powerfinancecorporation
2,ATP,- -,powerfinancecorporation
3,Spot,- -,powerfinancecorporation
0,Open,197.35,powergridcorporationindia
1,Previous Close,197.95,powergridcorporationindia
2,Volume,10031916.0,powergridcorporationindia
3,Value (Lacs),19913.35,powergridcorporationindia
4,i  VWAP,198.2,powergridcorporationindia
5,Beta,,powergridcorporationindia
0,High,199.15,powergridcorporationindia
1,Low,197.35,powergridcorporationindia
2,UC Limit,217.7,powergridcorporationindia
3,LC Limit,178.15,powergridcorporationindia
4,52 Week High,205.95,powergridcorporationindia
5,52 Week Low,153.19,powergridcorporationindia
0,TTM EPS See historical trend,16.36  (-21.98% YoY),powergridcorporationindia
1,TTM PE See historical trend,12.13  (High PE),powergridcorporationindia
2,P/B See historical trend,2.23 (High P/B),powergridcorporationindia
3,Face Value,10.00,powergridcorporationindia
0,Mkt Cap (Rs. Cr.),184617,powergridcorporationindia
1,Dividend Yield,7.43,powergridcorporationindia
2,20D Avg Volume,17523447,powergridcorporationindia
3,20D Avg Delivery(%),--,powergridcorporationindia
4,Sector PE,18.63,powergridcorporationindia
5,Book Value Per Share,89.26,powergridcorporationindia
0,Open,- -,powergridcorporationindia
1,Previous Close,- -,powergridcorporationindia
2,Volume,- -,powergridcorporationindia
3,Value(lacs),- -,powergridcorporationindia
0,High,- -,powergridcorporationindia
1,Low,- -,powergridcorporationindia
2,ATP,- -,powergridcorporationindia
3,Spot,- -,powergridcorporationindia
0,Open,75.8,punjabnationalbank
1,Previous Close,75.25,punjabnationalbank
2,Volume,59870131.0,punjabnationalbank
3,Value (Lacs),45531.23,punjabnationalbank
4,i  VWAP,76.5,punjabnationalbank
5,Beta,,punjabnationalbank
0,High,77.85,punjabnationalbank
1,Low,75.5,punjabnationalbank
2,UC Limit,82.75,punjabnationalbank
3,LC Limit,67.75,punjabnationalbank
4,52 Week High,83.5,punjabnationalbank
5,52 Week Low,35.45,punjabnationalbank
0,TTM EPS See historical trend,4.01  (+48.46% YoY),punjabnationalbank
1,TTM PE See historical trend,18.97  (Average PE),punjabnationalbank
2,P/B See historical trend,0.89 (High P/B),punjabnationalbank
3,Face Value,2.00,punjabnationalbank
0,Mkt Cap (Rs. Cr.),83739,punjabnationalbank
1,Dividend Yield,0.85,punjabnationalbank
2,20D Avg Volume,102714278,punjabnationalbank
3,20D Avg Delivery(%),--,punjabnationalbank
4,Sector PE,11.79,punjabnationalbank
5,Book Value Per Share,85.76,punjabnationalbank
0,Open,- -,punjabnationalbank
1,Previous Close,- -,punjabnationalbank
2,Volume,- -,punjabnationalbank
3,Value(lacs),- -,punjabnationalbank
0,High,- -,punjabnationalbank
1,Low,- -,punjabnationalbank
2,ATP,- -,punjabnationalbank
3,Spot,- -,punjabnationalbank
0,Open,249.7,rblbank
1,Previous Close,248.55,rblbank
2,Volume,5840769.0,rblbank
3,Value (Lacs),14362.45,rblbank
4,i  VWAP,246.63,rblbank
5,Beta,,rblbank
0,High,250.9,rblbank
1,Low,244.05,rblbank
2,UC Limit,273.4,rblbank
3,LC Limit,223.7,rblbank
4,52 Week High,256.7,rblbank
5,52 Week Low,118.9,rblbank
0,TTM EPS See historical trend,17.13  (+103.47% YoY),rblbank
1,TTM PE See historical trend,14.35  (Average PE),rblbank
2,P/B See historical trend,1.10 (Average P/B),rblbank
3,Face Value,10.00,rblbank
0,Mkt Cap (Rs. Cr.),14792,rblbank
1,Dividend Yield,0.61,rblbank
2,20D Avg Volume,10820407,rblbank
3,20D Avg Delivery(%),--,rblbank
4,Sector PE,23.71,rblbank
5,Book Value Per Share,224.87,rblbank
0,Open,- -,rblbank
1,Previous Close,- -,rblbank
2,Volume,- -,rblbank
3,Value(lacs),- -,rblbank
0,High,- -,rblbank
1,Low,- -,rblbank
2,ATP,- -,rblbank
3,Spot,- -,rblbank
0,Open,293.0,rec
1,Previous Close,290.9,rec
2,Volume,12689010.0,rec
3,Value (Lacs),37001.15,rec
4,i  VWAP,291.48,rec
5,Beta,,rec
0,High,294.25,rec
1,Low,288.6,rec
2,UC Limit,319.95,rec
3,LC Limit,261.85,rec
4,52 Week High,294.3,rec
5,52 Week Low,91.05,rec
0,TTM EPS See historical trend,44.36  (-14.29% YoY),rec
1,TTM PE See historical trend,6.57  (High PE),rec
2,P/B See historical trend,1.52 (High P/B),rec
3,Face Value,10.00,rec
0,Mkt Cap (Rs. Cr.),76785,rec
1,Dividend Yield,4.32,rec
2,20D Avg Volume,22644383,rec
3,20D Avg Delivery(%),--,rec
4,Sector PE,8.96,rec
5,Book Value Per Share,192.75,rec
0,Open,- -,rec
1,Previous Close,- -,rec
2,Volume,- -,rec
3,Value(lacs),- -,rec
0,High,- -,rec
1,Low,- -,rec
2,ATP,- -,rec
3,Spot,- -,rec
0,Open,2314.45,relianceindustries
1,Previous Close,2308.4,relianceindustries
2,Volume,4907059.0,relianceindustries
3,Value (Lacs),115072.99,relianceindustries
4,i  VWAP,2333.85,relianceindustries
5,Beta,,relianceindustries
0,High,2349.7,relianceindustries
1,Low,2313.0,relianceindustries
2,UC Limit,2539.2,relianceindustries
3,LC Limit,2077.6,relianceindustries
4,52 Week High,2856.0,relianceindustries
5,52 Week Low,2180.0,relianceindustries
0,TTM EPS See historical trend,95.71  (-2.47% YoY),relianceindustries
1,TTM PE See historical trend,24.50  (Low PE),relianceindustries
2,P/B See historical trend,1.94 (Low P/B),relianceindustries
3,Face Value,10.00,relianceindustries
0,Mkt Cap (Rs. Cr.),1586628,relianceindustries
1,Dividend Yield,0.38,relianceindustries
2,20D Avg Volume,7231958,relianceindustries
3,20D Avg Delivery(%),--,relianceindustries
4,Sector PE,28.55,relianceindustries
5,Book Value Per Share,1213.67,relianceindustries
0,Open,- -,relianceindustries
1,Previous Close,- -,relianceindustries
2,Volume,- -,relianceindustries
3,Value(lacs),- -,relianceindustries
0,High,- -,relianceindustries
1,Low,- -,relianceindustries
2,ATP,- -,relianceindustries
3,Spot,- -,relianceindustries
0,Open,794.95,sbicardspaymentservices
1,Previous Close,791.4,sbicardspaymentservices
2,Volume,596545.0,sbicardspaymentservices
3,Value (Lacs),4776.54,sbicardspaymentservices
4,i  VWAP,799.24,sbicardspaymentservices
5,Beta,,sbicardspaymentservices
0,High,802.2,sbicardspaymentservices
1,Low,793.05,sbicardspaymentservices
2,UC Limit,870.5,sbicardspaymentservices
3,LC Limit,712.3,sbicardspaymentservices
4,52 Week High,933.0,sbicardspaymentservices
5,52 Week Low,695.55,sbicardspaymentservices
0,TTM EPS See historical trend,0.00  (+14.36% YoY),sbicardspaymentservices
1,TTM PE See historical trend,--  (Low PE),sbicardspaymentservices
2,P/B See historical trend,0.00 (Low P/B),sbicardspaymentservices
3,Face Value,10.00,sbicardspaymentservices
0,Mkt Cap (Rs. Cr.),75805,sbicardspaymentservices
1,Dividend Yield,0.31,sbicardspaymentservices
2,20D Avg Volume,1476478,sbicardspaymentservices
3,20D Avg Delivery(%),--,sbicardspaymentservices
4,Sector PE,29.57,sbicardspaymentservices
5,Book Value Per Share,--,sbicardspaymentservices
0,Open,- -,sbicardspaymentservices
1,Previous Close,- -,sbicardspaymentservices
2,Volume,- -,sbicardspaymentservices
3,Value(lacs),- -,sbicardspaymentservices
0,High,- -,sbicardspaymentservices
1,Low,- -,sbicardspaymentservices
2,ATP,- -,sbicardspaymentservices
3,Spot,- -,sbicardspaymentservices
0,Open,1310.0,sbilifeinsurancecompany
1,Previous Close,1302.05,sbilifeinsurancecompany
2,Volume,1374812.0,sbilifeinsurancecompany
3,Value (Lacs),18001.1,sbilifeinsurancecompany
4,i  VWAP,1302.61,sbilifeinsurancecompany
5,Beta,,sbilifeinsurancecompany
0,High,1310.95,sbilifeinsurancecompany
1,Low,1291.15,sbilifeinsurancecompany
2,UC Limit,1432.25,sbilifeinsurancecompany
3,LC Limit,1171.85,sbilifeinsurancecompany
4,52 Week High,1393.0,sbilifeinsurancecompany
5,52 Week Low,1054.0,sbilifeinsurancecompany
0,TTM EPS See historical trend,0.00  (+18.91% YoY),sbilifeinsurancecompany
1,TTM PE See historical trend,--  (Average PE),sbilifeinsurancecompany
2,P/B See historical trend,0.00 (Average P/B),sbilifeinsurancecompany
3,Face Value,10.00,sbilifeinsurancecompany
0,Mkt Cap (Rs. Cr.),131078,sbilifeinsurancecompany
1,Dividend Yield,0.19,sbilifeinsurancecompany
2,20D Avg Volume,966510,sbilifeinsurancecompany
3,20D Avg Delivery(%),--,sbilifeinsurancecompany
4,Sector PE,18.46,sbilifeinsurancecompany
5,Book Value Per Share,--,sbilifeinsurancecompany
0,Open,- -,sbilifeinsurancecompany
1,Previous Close,- -,sbilifeinsurancecompany
2,Volume,- -,sbilifeinsurancecompany
3,Value(lacs),- -,sbilifeinsurancecompany
0,High,- -,sbilifeinsurancecompany
1,Low,- -,sbilifeinsurancecompany
2,ATP,- -,sbilifeinsurancecompany
3,Spot,- -,sbilifeinsurancecompany
0,Open,2241.0,srf
1,Previous Close,2230.35,srf
2,Volume,551311.0,srf
3,Value (Lacs),12404.5,srf
4,i  VWAP,2257.12,srf
5,Beta,,srf
0,High,2280.0,srf
1,Low,2238.8,srf
2,UC Limit,2453.35,srf
3,LC Limit,2007.35,srf
4,52 Week High,2639.7,srf
5,52 Week Low,2040.0,srf
0,TTM EPS See historical trend,64.56  (-8.94% YoY),srf
1,TTM PE See historical trend,34.85  (Average PE),srf
2,P/B See historical trend,6.46 (Average P/B),srf
3,Face Value,10.00,srf
0,Mkt Cap (Rs. Cr.),66696,srf
1,Dividend Yield,0.32,srf
2,20D Avg Volume,389782,srf
3,20D Avg Delivery(%),--,srf
4,Sector PE,35.47,srf
5,Book Value Per Share,348.35,srf
0,Open,- -,srf
1,Previous Close,- -,srf
2,Volume,- -,srf
3,Value(lacs),- -,srf
0,High,- -,srf
1,Low,- -,srf
2,ATP,- -,srf
3,Spot,- -,srf
0,Open,93.85,samvardhanamothersoninternational
1,Previous Close,93.3,samvardhanamothersoninternational
2,Volume,14621378.0,samvardhanamothersoninternational
3,Value (Lacs),13948.79,samvardhanamothersoninternational
4,i  VWAP,95.2,samvardhanamothersoninternational
5,Beta,,samvardhanamothersoninternational
0,High,96.25,samvardhanamothersoninternational
1,Low,93.5,samvardhanamothersoninternational
2,UC Limit,102.6,samvardhanamothersoninternational
3,LC Limit,84.0,samvardhanamothersoninternational
4,52 Week High,103.4,samvardhanamothersoninternational
5,52 Week Low,61.8,samvardhanamothersoninternational
0,TTM EPS See historical trend,2.89  (+80.14% YoY),samvardhanamothersoninternational
1,TTM PE See historical trend,33.01  (Low PE),samvardhanamothersoninternational
2,P/B See historical trend,6.46 (High P/B),samvardhanamothersoninternational
3,Face Value,1.00,samvardhanamothersoninternational
0,Mkt Cap (Rs. Cr.),64647,samvardhanamothersoninternational
1,Dividend Yield,0.68,samvardhanamothersoninternational
2,20D Avg Volume,8222339,samvardhanamothersoninternational
3,20D Avg Delivery(%),--,samvardhanamothersoninternational
4,Sector PE,78.23,samvardhanamothersoninternational
5,Book Value Per Share,14.79,samvardhanamothersoninternational
0,Open,- -,samvardhanamothersoninternational
1,Previous Close,- -,samvardhanamothersoninternational
2,Volume,- -,samvardhanamothersoninternational
3,Value(lacs),- -,samvardhanamothersoninternational
0,High,- -,samvardhanamothersoninternational
1,Low,- -,samvardhanamothersoninternational
2,ATP,- -,samvardhanamothersoninternational
3,Spot,- -,samvardhanamothersoninternational
0,Open,26227.95,shreecements
1,Previous Close,26163.75,shreecements
2,Volume,31504.0,shreecements
3,Value (Lacs),8348.99,shreecements
4,i  VWAP,26550.63,shreecements
5,Beta,,shreecements
0,High,26920.0,shreecements
1,Low,26200.0,shreecements
2,UC Limit,28780.1,shreecements
3,LC Limit,23547.4,shreecements
4,52 Week High,27117.95,shreecements
5,52 Week Low,20150.0,shreecements
0,TTM EPS See historical trend,433.33  (-21.10% YoY),shreecements
1,TTM PE See historical trend,61.16  (High PE),shreecements
2,P/B See historical trend,5.14 (Low P/B),shreecements
3,Face Value,10.00,shreecements
0,Mkt Cap (Rs. Cr.),95619,shreecements
1,Dividend Yield,0.38,shreecements
2,20D Avg Volume,29791,shreecements
3,20D Avg Delivery(%),--,shreecements
4,Sector PE,46.92,shreecements
5,Book Value Per Share,5165.19,shreecements
0,Open,- -,shreecements
1,Previous Close,- -,shreecements
2,Volume,- -,shreecements
3,Value(lacs),- -,shreecements
0,High,- -,shreecements
1,Low,- -,shreecements
2,ATP,- -,shreecements
3,Spot,- -,shreecements
0,Open,3626.0,siemens
1,Previous Close,3591.05,siemens
2,Volume,467975.0,siemens
3,Value (Lacs),16652.89,siemens
4,i  VWAP,3586.32,siemens
5,Beta,,siemens
0,High,3633.95,siemens
1,Low,3545.55,siemens
2,UC Limit,3950.15,siemens
3,LC Limit,3231.95,siemens
4,52 Week High,4068.85,siemens
5,52 Week Low,2691.5,siemens
0,TTM EPS See historical trend,57.34  (+68.29% YoY),siemens
1,TTM PE See historical trend,62.06  (Low PE),siemens
2,P/B See historical trend,10.92 (High P/B),siemens
3,Face Value,2.00,siemens
0,Mkt Cap (Rs. Cr.),126725,siemens
1,Dividend Yield,0.28,siemens
2,20D Avg Volume,295837,siemens
3,20D Avg Delivery(%),--,siemens
4,Sector PE,82.25,siemens
5,Book Value Per Share,326.02,siemens
0,Open,- -,siemens
1,Previous Close,- -,siemens
2,Volume,- -,siemens
3,Value(lacs),- -,siemens
0,High,- -,siemens
1,Low,- -,siemens
2,ATP,- -,siemens
3,Spot,- -,siemens
0,Open,596.9,statebankindia
1,Previous Close,591.65,statebankindia
2,Volume,14220119.0,statebankindia
3,Value (Lacs),83664.07,statebankindia
4,i  VWAP,591.38,statebankindia
5,Beta,,statebankindia
0,High,597.0,statebankindia
1,Low,587.6,statebankindia
2,UC Limit,650.8,statebankindia
3,LC Limit,532.5,statebankindia
4,52 Week High,629.55,statebankindia
5,52 Week Low,499.35,statebankindia
0,TTM EPS See historical trend,74.92  (+89.31% YoY),statebankindia
1,TTM PE See historical trend,7.85  (Low PE),statebankindia
2,P/B See historical trend,1.59 (Average P/B),statebankindia
3,Face Value,1.00,statebankindia
0,Mkt Cap (Rs. Cr.),525080,statebankindia
1,Dividend Yield,1.92,statebankindia
2,20D Avg Volume,14876486,statebankindia
3,20D Avg Delivery(%),--,statebankindia
4,Sector PE,11.79,statebankindia
5,Book Value Per Share,371.08,statebankindia
0,Open,- -,statebankindia
1,Previous Close,- -,statebankindia
2,Volume,- -,statebankindia
3,Value(lacs),- -,statebankindia
0,High,- -,statebankindia
1,Low,- -,statebankindia
2,ATP,- -,statebankindia
3,Spot,- -,statebankindia
0,Open,89.2,steelauthorityindia
1,Previous Close,88.8,steelauthorityindia
2,Volume,15503178.0,steelauthorityindia
3,Value (Lacs),13735.82,steelauthorityindia
4,i  VWAP,88.9,steelauthorityindia
5,Beta,,steelauthorityindia
0,High,89.65,steelauthorityindia
1,Low,88.4,steelauthorityindia
2,UC Limit,97.65,steelauthorityindia
3,LC Limit,79.95,steelauthorityindia
4,52 Week High,103.65,steelauthorityindia
5,52 Week Low,73.75,steelauthorityindia
0,TTM EPS See historical trend,3.84  (-82.67% YoY),steelauthorityindia
1,TTM PE See historical trend,23.07  (High PE),steelauthorityindia
2,P/B See historical trend,0.67 (Average P/B),steelauthorityindia
3,Face Value,10.00,steelauthorityindia
0,Mkt Cap (Rs. Cr.),36596,steelauthorityindia
1,Dividend Yield,1.69,steelauthorityindia
2,20D Avg Volume,0,steelauthorityindia
3,20D Avg Delivery(%),--,steelauthorityindia
4,Sector PE,17.44,steelauthorityindia
5,Book Value Per Share,132.54,steelauthorityindia
0,Open,- -,steelauthorityindia
1,Previous Close,- -,steelauthorityindia
2,Volume,- -,steelauthorityindia
3,Value(lacs),- -,steelauthorityindia
0,High,- -,steelauthorityindia
1,Low,- -,steelauthorityindia
2,ATP,- -,steelauthorityindia
3,Spot,- -,steelauthorityindia
0,Open,1128.0,sunpharmaceuticalindustries
1,Previous Close,1126.5,sunpharmaceuticalindustries
2,Volume,1456045.0,sunpharmaceuticalindustries
3,Value (Lacs),16435.11,sunpharmaceuticalindustries
4,i  VWAP,1127.81,sunpharmaceuticalindustries
5,Beta,,sunpharmaceuticalindustries
0,High,1134.45,sunpharmaceuticalindustries
1,Low,1122.35,sunpharmaceuticalindustries
2,UC Limit,1239.15,sunpharmaceuticalindustries
3,LC Limit,1013.85,sunpharmaceuticalindustries
4,52 Week High,1169.7,sunpharmaceuticalindustries
5,52 Week Low,922.45,sunpharmaceuticalindustries
0,TTM EPS See historical trend,35.16  (+116.89% YoY),sunpharmaceuticalindustries
1,TTM PE See historical trend,32.10  (Low PE),sunpharmaceuticalindustries
2,P/B See historical trend,4.84 (High P/B),sunpharmaceuticalindustries
3,Face Value,1.00,sunpharmaceuticalindustries
0,Mkt Cap (Rs. Cr.),270825,sunpharmaceuticalindustries
1,Dividend Yield,1.02,sunpharmaceuticalindustries
2,20D Avg Volume,1957843,sunpharmaceuticalindustries
3,20D Avg Delivery(%),--,sunpharmaceuticalindustries
4,Sector PE,43.70,sunpharmaceuticalindustries
5,Book Value Per Share,233.38,sunpharmaceuticalindustries
0,Open,- -,sunpharmaceuticalindustries
1,Previous Close,- -,sunpharmaceuticalindustries
2,Volume,- -,sunpharmaceuticalindustries
3,Value(lacs),- -,sunpharmaceuticalindustries
0,High,- -,sunpharmaceuticalindustries
1,Low,- -,sunpharmaceuticalindustries
2,ATP,- -,sunpharmaceuticalindustries
3,Spot,- -,sunpharmaceuticalindustries
0,Open,617.05,suntvnetwork
1,Previous Close,615.75,suntvnetwork
2,Volume,677438.0,suntvnetwork
3,Value (Lacs),4217.05,suntvnetwork
4,i  VWAP,621.97,suntvnetwork
5,Beta,,suntvnetwork
0,High,627.0,suntvnetwork
1,Low,613.5,suntvnetwork
2,UC Limit,677.3,suntvnetwork
3,LC Limit,554.2,suntvnetwork
4,52 Week High,638.55,suntvnetwork
5,52 Week Low,393.8,suntvnetwork
0,TTM EPS See historical trend,45.79  (+1.92% YoY),suntvnetwork
1,TTM PE See historical trend,13.59  (High PE),suntvnetwork
2,P/B See historical trend,2.65 (Average P/B),suntvnetwork
3,Face Value,5.00,suntvnetwork
0,Mkt Cap (Rs. Cr.),24532,suntvnetwork
1,Dividend Yield,2.41,suntvnetwork
2,20D Avg Volume,1169099,suntvnetwork
3,20D Avg Delivery(%),--,suntvnetwork
4,Sector PE,30.10,suntvnetwork
5,Book Value Per Share,235.27,suntvnetwork
0,Open,- -,suntvnetwork
1,Previous Close,- -,suntvnetwork
2,Volume,- -,suntvnetwork
3,Value(lacs),- -,suntvnetwork
0,High,- -,suntvnetwork
1,Low,- -,suntvnetwork
2,ATP,- -,suntvnetwork
3,Spot,- -,suntvnetwork
0,Open,786.2,syngeneinternational
1,Previous Close,786.2,syngeneinternational
2,Volume,496293.0,syngeneinternational
3,Value (Lacs),3896.89,syngeneinternational
4,i  VWAP,783.38,syngeneinternational
5,Beta,,syngeneinternational
0,High,791.4,syngeneinternational
1,Low,778.1,syngeneinternational
2,UC Limit,864.8,syngeneinternational
3,LC Limit,707.6,syngeneinternational
4,52 Week High,860.25,syngeneinternational
5,52 Week Low,535.1,syngeneinternational
0,TTM EPS See historical trend,12.03  (+23.07% YoY),syngeneinternational
1,TTM PE See historical trend,65.27  (High PE),syngeneinternational
2,P/B See historical trend,8.73 (High P/B),syngeneinternational
3,Face Value,10.00,syngeneinternational
0,Mkt Cap (Rs. Cr.),31566,syngeneinternational
1,Dividend Yield,0.06,syngeneinternational
2,20D Avg Volume,762068,syngeneinternational
3,20D Avg Delivery(%),--,syngeneinternational
4,Sector PE,75.32,syngeneinternational
5,Book Value Per Share,90.01,syngeneinternational
0,Open,- -,syngeneinternational
1,Previous Close,- -,syngeneinternational
2,Volume,- -,syngeneinternational
3,Value(lacs),- -,syngeneinternational
0,High,- -,syngeneinternational
1,Low,- -,syngeneinternational
2,ATP,- -,syngeneinternational
3,Spot,- -,syngeneinternational
0,Open,1567.0,tvsmotorcompany
1,Previous Close,1528.1,tvsmotorcompany
2,Volume,1007780.0,tvsmotorcompany
3,Value (Lacs),15623.11,tvsmotorcompany
4,i  VWAP,1552.29,tvsmotorcompany
5,Beta,,tvsmotorcompany
0,High,1570.1,tvsmotorcompany
1,Low,1542.65,tvsmotorcompany
2,UC Limit,1680.9,tvsmotorcompany
3,LC Limit,1375.3,tvsmotorcompany
4,52 Week High,1570.1,tvsmotorcompany
5,52 Week Low,967.55,tvsmotorcompany
0,TTM EPS See historical trend,30.68  (+35.88% YoY),tvsmotorcompany
1,TTM PE See historical trend,50.53  (Average PE),tvsmotorcompany
2,P/B See historical trend,13.38 (High P/B),tvsmotorcompany
3,Face Value,1.00,tvsmotorcompany
0,Mkt Cap (Rs. Cr.),73650,tvsmotorcompany
1,Dividend Yield,0.32,tvsmotorcompany
2,20D Avg Volume,0,tvsmotorcompany
3,20D Avg Delivery(%),--,tvsmotorcompany
4,Sector PE,27.64,tvsmotorcompany
5,Book Value Per Share,115.87,tvsmotorcompany
0,Open,- -,tvsmotorcompany
1,Previous Close,- -,tvsmotorcompany
2,Volume,- -,tvsmotorcompany
3,Value(lacs),- -,tvsmotorcompany
0,High,- -,tvsmotorcompany
1,Low,- -,tvsmotorcompany
2,ATP,- -,tvsmotorcompany
3,Spot,- -,tvsmotorcompany
0,Open,1042.0,tatachemicals
1,Previous Close,1016.8,tatachemicals
2,Volume,2758083.0,tatachemicals
3,Value (Lacs),28576.5,tatachemicals
4,i  VWAP,1047.92,tatachemicals
5,Beta,,tatachemicals
0,High,1063.0,tatachemicals
1,Low,1033.0,tatachemicals
2,UC Limit,1118.45,tatachemicals
3,LC Limit,915.15,tatachemicals
4,52 Week High,1214.9,tatachemicals
5,52 Week Low,876.8,tatachemicals
0,TTM EPS See historical trend,88.71  (+45.13% YoY),tatachemicals
1,TTM PE See historical trend,11.68  (Low PE),tatachemicals
2,P/B See historical trend,1.34 (Average P/B),tatachemicals
3,Face Value,10.00,tatachemicals
0,Mkt Cap (Rs. Cr.),26395,tatachemicals
1,Dividend Yield,1.69,tatachemicals
2,20D Avg Volume,0,tatachemicals
3,20D Avg Delivery(%),--,tatachemicals
4,Sector PE,11.93,tatachemicals
5,Book Value Per Share,774.10,tatachemicals
0,Open,- -,tatachemicals
1,Previous Close,- -,tatachemicals
2,Volume,- -,tatachemicals
3,Value(lacs),- -,tatachemicals
0,High,- -,tatachemicals
1,Low,- -,tatachemicals
2,ATP,- -,tatachemicals
3,Spot,- -,tatachemicals
0,Open,1839.5,tatacommunications
1,Previous Close,1829.85,tatacommunications
2,Volume,600920.0,tatacommunications
3,Value (Lacs),11017.27,tatacommunications
4,i  VWAP,1835.6,tatacommunications
5,Beta,,tatacommunications
0,High,1849.45,tatacommunications
1,Low,1825.0,tatacommunications
2,UC Limit,2012.8,tatacommunications
3,LC Limit,1646.9,tatacommunications
4,52 Week High,1957.35,tatacommunications
5,52 Week Low,1137.1,tatacommunications
0,TTM EPS See historical trend,57.33  (-5.52% YoY),tatacommunications
1,TTM PE See historical trend,31.98  (Average PE),tatacommunications
2,P/B See historical trend,34.42 (Average P/B),tatacommunications
3,Face Value,10.00,tatacommunications
0,Mkt Cap (Rs. Cr.),52252,tatacommunications
1,Dividend Yield,1.15,tatacommunications
2,20D Avg Volume,785162,tatacommunications
3,20D Avg Delivery(%),--,tatacommunications
4,Sector PE,78.40,tatacommunications
5,Book Value Per Share,53.27,tatacommunications
0,Open,- -,tatacommunications
1,Previous Close,- -,tatacommunications
2,Volume,- -,tatacommunications
3,Value(lacs),- -,tatacommunications
0,High,- -,tatacommunications
1,Low,- -,tatacommunications
2,ATP,- -,tatacommunications
3,Spot,- -,tatacommunications
0,Open,3650.0,tataconsultancyservices
1,Previous Close,3628.9,tataconsultancyservices
2,Volume,2426417.0,tataconsultancyservices
