,Value,Num,Stock
0,High,- -,pageindustries
1,Low,- -,pageindustries
2,ATP,- -,pageindustries
3,Spot,- -,pageindustries
0,Open,5838.0,persistentsystems
1,Previous Close,5838.9,persistentsystems
2,Volume,446726.0,persistentsystems
3,Value (Lacs),25850.47,persistentsystems
4,i  VWAP,5787.96,persistentsystems
5,Beta,,persistentsystems
0,High,5838.75,persistentsystems
1,Low,5744.5,persistentsystems
2,UC Limit,6422.75,persistentsystems
3,LC Limit,5255.05,persistentsystems
4,52 Week High,6035.0,persistentsystems
5,52 Week Low,3092.05,persistentsystems
0,TTM EPS See historical trend,121.97  (+24.16% YoY),persistentsystems
1,TTM PE See historical trend,47.44  (Average PE),persistentsystems
2,P/B See historical trend,13.59 (High P/B),persistentsystems
3,Face Value,10.00,persistentsystems
0,Mkt Cap (Rs. Cr.),44514,persistentsystems
1,Dividend Yield,0.86,persistentsystems
2,20D Avg Volume,0,persistentsystems
3,20D Avg Delivery(%),--,persistentsystems
4,Sector PE,32.25,persistentsystems
5,Book Value Per Share,425.74,persistentsystems
0,Open,- -,persistentsystems
1,Previous Close,- -,persistentsystems
2,Volume,- -,persistentsystems
3,Value(lacs),- -,persistentsystems
0,High,- -,persistentsystems
1,Low,- -,persistentsystems
2,ATP,- -,persistentsystems
3,Spot,- -,persistentsystems
0,Open,236.9,petronetlng
1,Previous Close,238.3,petronetlng
2,Volume,3509711.0,petronetlng
3,Value (Lacs),8409.27,petronetlng
4,i  VWAP,238.18,petronetlng
5,Beta,,petronetlng
0,High,240.95,petronetlng
1,Low,233.65,petronetlng
2,UC Limit,262.1,petronetlng
3,LC Limit,214.5,petronetlng
4,52 Week High,254.4,petronetlng
5,52 Week Low,195.7,petronetlng
0,TTM EPS See historical trend,22.80  (-2.08% YoY),petronetlng
1,TTM PE See historical trend,10.51  (Average PE),petronetlng
2,P/B See historical trend,2.63 (Average P/B),petronetlng
3,Face Value,10.00,petronetlng
0,Mkt Cap (Rs. Cr.),35940,petronetlng
1,Dividend Yield,4.17,petronetlng
2,20D Avg Volume,0,petronetlng
3,20D Avg Delivery(%),--,petronetlng
4,Sector PE,30.10,petronetlng
5,Book Value Per Share,91.12,petronetlng
0,Open,- -,petronetlng
1,Previous Close,- -,petronetlng
2,Volume,- -,petronetlng
3,Value(lacs),- -,petronetlng
0,High,- -,petronetlng
1,Low,- -,petronetlng
2,ATP,- -,petronetlng
3,Spot,- -,petronetlng
0,Open,2511.95,pidiliteindustries
1,Previous Close,2508.15,pidiliteindustries
2,Volume,337541.0,pidiliteindustries
3,Value (Lacs),8435.82,pidiliteindustries
4,i  VWAP,2498.97,pidiliteindustries
5,Beta,,pidiliteindustries
0,High,2517.95,pidiliteindustries
1,Low,2487.75,pidiliteindustries
2,UC Limit,2758.95,pidiliteindustries
3,LC Limit,2257.35,pidiliteindustries
4,52 Week High,2918.95,pidiliteindustries
5,52 Week Low,2250.05,pidiliteindustries
0,TTM EPS See historical trend,27.29  (+3.43% YoY),pidiliteindustries
1,TTM PE See historical trend,91.58  (Average PE),pidiliteindustries
2,P/B See historical trend,19.24 (Average P/B),pidiliteindustries
3,Face Value,1.00,pidiliteindustries
0,Mkt Cap (Rs. Cr.),127075,pidiliteindustries
1,Dividend Yield,0.44,pidiliteindustries
2,20D Avg Volume,0,pidiliteindustries
3,20D Avg Delivery(%),--,pidiliteindustries
4,Sector PE,53.09,pidiliteindustries
5,Book Value Per Share,129.90,pidiliteindustries
0,Open,- -,pidiliteindustries
1,Previous Close,- -,pidiliteindustries
2,Volume,- -,pidiliteindustries
3,Value(lacs),- -,pidiliteindustries
0,High,- -,pidiliteindustries
1,Low,- -,pidiliteindustries
2,ATP,- -,pidiliteindustries
3,Spot,- -,pidiliteindustries
0,Open,1075.0,piramalenterprises
1,Previous Close,1082.7,piramalenterprises
2,Volume,932628.0,piramalenterprises
3,Value (Lacs),9960.0,piramalenterprises
4,i  VWAP,1073.4,piramalenterprises
5,Beta,,piramalenterprises
0,High,1087.3,piramalenterprises
1,Low,1064.0,piramalenterprises
2,UC Limit,1190.95,piramalenterprises
3,LC Limit,974.45,piramalenterprises
4,52 Week High,2084.1,piramalenterprises
5,52 Week Low,630.45,piramalenterprises
0,TTM EPS See historical trend,97.29  (+23.51% YoY),piramalenterprises
1,TTM PE See historical trend,10.98  (Low PE),piramalenterprises
2,P/B See historical trend,0.75 (Low P/B),piramalenterprises
3,Face Value,2.00,piramalenterprises
0,Mkt Cap (Rs. Cr.),25488,piramalenterprises
1,Dividend Yield,2.90,piramalenterprises
2,20D Avg Volume,0,piramalenterprises
3,20D Avg Delivery(%),--,piramalenterprises
4,Sector PE,28.73,piramalenterprises
5,Book Value Per Share,1426.29,piramalenterprises
0,Open,- -,piramalenterprises
1,Previous Close,- -,piramalenterprises
2,Volume,- -,piramalenterprises
3,Value(lacs),- -,piramalenterprises
0,High,- -,piramalenterprises
1,Low,- -,piramalenterprises
2,ATP,- -,piramalenterprises
3,Spot,- -,piramalenterprises
0,Open,5140.0,polycabindia
1,Previous Close,5135.25,polycabindia
2,Volume,886432.0,polycabindia
3,Value (Lacs),46870.98,polycabindia
4,i  VWAP,5240.86,polycabindia
5,Beta,,polycabindia
0,High,5300.0,polycabindia
1,Low,5118.25,polycabindia
2,UC Limit,5648.75,polycabindia
3,LC Limit,4621.75,polycabindia
4,52 Week High,5333.0,polycabindia
5,52 Week Low,2132.0,polycabindia
0,TTM EPS See historical trend,96.63  (+37.11% YoY),polycabindia
1,TTM PE See historical trend,54.72  (High PE),polycabindia
2,P/B See historical trend,14.20 (High P/B),polycabindia
3,Face Value,10.00,polycabindia
0,Mkt Cap (Rs. Cr.),79311,polycabindia
1,Dividend Yield,0.38,polycabindia
2,20D Avg Volume,0,polycabindia
3,20D Avg Delivery(%),--,polycabindia
4,Sector PE,56.67,polycabindia
5,Book Value Per Share,372.24,polycabindia
0,Open,- -,polycabindia
1,Previous Close,- -,polycabindia
2,Volume,- -,polycabindia
3,Value(lacs),- -,polycabindia
0,High,- -,polycabindia
1,Low,- -,polycabindia
2,ATP,- -,polycabindia
3,Spot,- -,polycabindia
0,Open,289.0,powerfinancecorporation
1,Previous Close,287.4,powerfinancecorporation
2,Volume,19317559.0,powerfinancecorporation
3,Value (Lacs),55422.08,powerfinancecorporation
4,i  VWAP,288.71,powerfinancecorporation
5,Beta,,powerfinancecorporation
0,High,293.3,powerfinancecorporation
1,Low,285.3,powerfinancecorporation
2,UC Limit,316.1,powerfinancecorporation
3,LC Limit,258.7,powerfinancecorporation
4,52 Week High,313.9,powerfinancecorporation
5,52 Week Low,100.85,powerfinancecorporation
0,TTM EPS See historical trend,64.58  (+22.21% YoY),powerfinancecorporation
1,TTM PE See historical trend,4.44  (High PE),powerfinancecorporation
2,P/B See historical trend,0.79 (High P/B),powerfinancecorporation
3,Face Value,10.00,powerfinancecorporation
0,Mkt Cap (Rs. Cr.),75744,powerfinancecorporation
1,Dividend Yield,4.62,powerfinancecorporation
2,20D Avg Volume,0,powerfinancecorporation
3,20D Avg Delivery(%),--,powerfinancecorporation
4,Sector PE,8.45,powerfinancecorporation
5,Book Value Per Share,364.67,powerfinancecorporation
0,Open,- -,powerfinancecorporation
1,Previous Close,- -,powerfinancecorporation
2,Volume,- -,powerfinancecorporation
3,Value(lacs),- -,powerfinancecorporation
0,High,- -,powerfinancecorporation
1,Low,- -,powerfinancecorporation
2,ATP,- -,powerfinancecorporation
3,Spot,- -,powerfinancecorporation
0,Open,198.7,powergridcorporationindia
1,Previous Close,200.1,powergridcorporationindia
2,Volume,33369524.0,powergridcorporationindia
3,Value (Lacs),68290.73,powergridcorporationindia
4,i  VWAP,203.69,powergridcorporationindia
5,Beta,,powergridcorporationindia
0,High,205.95,powergridcorporationindia
1,Low,198.45,powergridcorporationindia
2,UC Limit,220.1,powergridcorporationindia
3,LC Limit,180.1,powergridcorporationindia
4,52 Week High,205.95,powergridcorporationindia
5,52 Week Low,139.76,powergridcorporationindia
0,TTM EPS See historical trend,16.36  (-21.98% YoY),powergridcorporationindia
1,TTM PE See historical trend,12.51  (High PE),powergridcorporationindia
2,P/B See historical trend,2.04 (Average P/B),powergridcorporationindia
3,Face Value,10.00,powergridcorporationindia
0,Mkt Cap (Rs. Cr.),190337,powergridcorporationindia
1,Dividend Yield,7.21,powergridcorporationindia
2,20D Avg Volume,0,powergridcorporationindia
3,20D Avg Delivery(%),--,powergridcorporationindia
4,Sector PE,19.29,powergridcorporationindia
5,Book Value Per Share,100.26,powergridcorporationindia
0,Open,- -,powergridcorporationindia
1,Previous Close,- -,powergridcorporationindia
2,Volume,- -,powergridcorporationindia
3,Value(lacs),- -,powergridcorporationindia
0,High,- -,powergridcorporationindia
1,Low,- -,powergridcorporationindia
2,ATP,- -,powergridcorporationindia
3,Spot,- -,powergridcorporationindia
0,Open,76.8,punjabnationalbank
1,Previous Close,76.9,punjabnationalbank
2,Volume,87014740.0,punjabnationalbank
3,Value (Lacs),66522.77,punjabnationalbank
4,i  VWAP,76.51,punjabnationalbank
5,Beta,,punjabnationalbank
0,High,77.7,punjabnationalbank
1,Low,75.3,punjabnationalbank
2,UC Limit,84.55,punjabnationalbank
3,LC Limit,69.25,punjabnationalbank
4,52 Week High,79.05,punjabnationalbank
5,52 Week Low,30.35,punjabnationalbank
0,TTM EPS See historical trend,4.01  (+48.46% YoY),punjabnationalbank
1,TTM PE See historical trend,19.06  (Average PE),punjabnationalbank
2,P/B See historical trend,0.92 (High P/B),punjabnationalbank
3,Face Value,2.00,punjabnationalbank
0,Mkt Cap (Rs. Cr.),84179,punjabnationalbank
1,Dividend Yield,0.85,punjabnationalbank
2,20D Avg Volume,0,punjabnationalbank
3,20D Avg Delivery(%),--,punjabnationalbank
4,Sector PE,12.07,punjabnationalbank
5,Book Value Per Share,82.65,punjabnationalbank
0,Open,- -,punjabnationalbank
1,Previous Close,- -,punjabnationalbank
2,Volume,- -,punjabnationalbank
3,Value(lacs),- -,punjabnationalbank
0,High,- -,punjabnationalbank
1,Low,- -,punjabnationalbank
2,ATP,- -,punjabnationalbank
3,Spot,- -,punjabnationalbank
0,Open,229.5,rblbank
1,Previous Close,230.25,rblbank
2,Volume,8420332.0,rblbank
3,Value (Lacs),19484.65,rblbank
4,i  VWAP,231.9,rblbank
5,Beta,,rblbank
0,High,235.0,rblbank
1,Low,228.0,rblbank
2,UC Limit,253.25,rblbank
3,LC Limit,207.25,rblbank
4,52 Week High,251.4,rblbank
5,52 Week Low,82.4,rblbank
0,TTM EPS See historical trend,17.14  (+103.59% YoY),rblbank
1,TTM PE See historical trend,13.50  (Average PE),rblbank
2,P/B See historical trend,1.11 (Average P/B),rblbank
3,Face Value,10.00,rblbank
0,Mkt Cap (Rs. Cr.),13907,rblbank
1,Dividend Yield,0.65,rblbank
2,20D Avg Volume,0,rblbank
3,20D Avg Delivery(%),--,rblbank
4,Sector PE,24.65,rblbank
5,Book Value Per Share,208.51,rblbank
0,Open,- -,rblbank
1,Previous Close,- -,rblbank
2,Volume,- -,rblbank
3,Value(lacs),- -,rblbank
0,High,- -,rblbank
1,Low,- -,rblbank
2,ATP,- -,rblbank
3,Spot,- -,rblbank
0,Open,250.35,rec
1,Previous Close,250.45,rec
2,Volume,18170640.0,rec
3,Value (Lacs),46207.94,rec
4,i  VWAP,254.0,rec
5,Beta,,rec
0,High,256.7,rec
1,Low,247.85,rec
2,UC Limit,275.45,rec
3,LC Limit,225.4,rec
4,52 Week High,284.7,rec
5,52 Week Low,91.05,rec
0,TTM EPS See historical trend,44.36  (-14.29% YoY),rec
1,TTM PE See historical trend,5.73  (High PE),rec
2,P/B See historical trend,1.74 (High P/B),rec
3,Face Value,10.00,rec
0,Mkt Cap (Rs. Cr.),66963,rec
1,Dividend Yield,4.95,rec
2,20D Avg Volume,0,rec
3,20D Avg Delivery(%),--,rec
4,Sector PE,8.45,rec
5,Book Value Per Share,146.30,rec
0,Open,- -,rec
1,Previous Close,- -,rec
2,Volume,- -,rec
3,Value(lacs),- -,rec
0,High,- -,rec
1,Low,- -,rec
2,ATP,- -,rec
3,Spot,- -,rec
0,Open,2423.05,relianceindustries
1,Previous Close,2436.45,relianceindustries
2,Volume,28540942.0,relianceindustries
3,Value (Lacs),679888.05,relianceindustries
4,i  VWAP,2377.79,relianceindustries
5,Beta,,relianceindustries
0,High,2427.6,relianceindustries
1,Low,2355.0,relianceindustries
2,UC Limit,2680.05,relianceindustries
3,LC Limit,2192.8,relianceindustries
4,52 Week High,2856.0,relianceindustries
5,52 Week Low,2180.0,relianceindustries
0,TTM EPS See historical trend,95.71  (-2.47% YoY),relianceindustries
1,TTM PE See historical trend,24.89  (Low PE),relianceindustries
2,P/B See historical trend,1.90 (Low P/B),relianceindustries
3,Face Value,10.00,relianceindustries
0,Mkt Cap (Rs. Cr.),1611730,relianceindustries
1,Dividend Yield,0.38,relianceindustries
2,20D Avg Volume,0,relianceindustries
3,20D Avg Delivery(%),--,relianceindustries
4,Sector PE,30.10,relianceindustries
5,Book Value Per Share,1255.32,relianceindustries
0,Open,- -,relianceindustries
1,Previous Close,- -,relianceindustries
2,Volume,- -,relianceindustries
3,Value(lacs),- -,relianceindustries
0,High,- -,relianceindustries
1,Low,- -,relianceindustries
2,ATP,- -,relianceindustries
3,Spot,- -,relianceindustries
0,Open,820.45,sbicardspaymentservices
1,Previous Close,819.95,sbicardspaymentservices
2,Volume,1542580.0,sbicardspaymentservices
3,Value (Lacs),12513.41,sbicardspaymentservices
4,i  VWAP,811.96,sbicardspaymentservices
5,Beta,,sbicardspaymentservices
0,High,824.0,sbicardspaymentservices
1,Low,805.15,sbicardspaymentservices
2,UC Limit,901.9,sbicardspaymentservices
3,LC Limit,737.95,sbicardspaymentservices
4,52 Week High,1028.65,sbicardspaymentservices
5,52 Week Low,655.7,sbicardspaymentservices
0,TTM EPS See historical trend,0.00  (+14.36% YoY),sbicardspaymentservices
1,TTM PE See historical trend,--  (Low PE),sbicardspaymentservices
2,P/B See historical trend,0.00,sbicardspaymentservices
3,Face Value,10.00,sbicardspaymentservices
0,Mkt Cap (Rs. Cr.),76788,sbicardspaymentservices
1,Dividend Yield,0.31,sbicardspaymentservices
2,20D Avg Volume,0,sbicardspaymentservices
3,20D Avg Delivery(%),--,sbicardspaymentservices
4,Sector PE,28.73,sbicardspaymentservices
5,Book Value Per Share,--,sbicardspaymentservices
0,Open,- -,sbicardspaymentservices
1,Previous Close,- -,sbicardspaymentservices
2,Volume,- -,sbicardspaymentservices
3,Value(lacs),- -,sbicardspaymentservices
0,High,- -,sbicardspaymentservices
1,Low,- -,sbicardspaymentservices
2,ATP,- -,sbicardspaymentservices
3,Spot,- -,sbicardspaymentservices
0,Open,1370.0,sbilifeinsurancecompany
1,Previous Close,1373.7,sbilifeinsurancecompany
2,Volume,574012.0,sbilifeinsurancecompany
3,Value (Lacs),7721.61,sbilifeinsurancecompany
4,i  VWAP,1354.59,sbilifeinsurancecompany
5,Beta,,sbilifeinsurancecompany
0,High,1376.8,sbilifeinsurancecompany
1,Low,1340.35,sbilifeinsurancecompany
2,UC Limit,1511.05,sbilifeinsurancecompany
3,LC Limit,1236.35,sbilifeinsurancecompany
4,52 Week High,1393.0,sbilifeinsurancecompany
5,52 Week Low,1047.0,sbilifeinsurancecompany
0,TTM EPS See historical trend,0.00  (+18.91% YoY),sbilifeinsurancecompany
1,TTM PE See historical trend,--  (Average PE),sbilifeinsurancecompany
2,P/B See historical trend,0.00 (Average P/B),sbilifeinsurancecompany
3,Face Value,10.00,sbilifeinsurancecompany
0,Mkt Cap (Rs. Cr.),134667,sbilifeinsurancecompany
1,Dividend Yield,0.19,sbilifeinsurancecompany
2,20D Avg Volume,0,sbilifeinsurancecompany
3,20D Avg Delivery(%),--,sbilifeinsurancecompany
4,Sector PE,19.51,sbilifeinsurancecompany
5,Book Value Per Share,--,sbilifeinsurancecompany
0,Open,- -,sbilifeinsurancecompany
1,Previous Close,- -,sbilifeinsurancecompany
2,Volume,- -,sbilifeinsurancecompany
3,Value(lacs),- -,sbilifeinsurancecompany
0,High,- -,sbilifeinsurancecompany
1,Low,- -,sbilifeinsurancecompany
2,ATP,- -,sbilifeinsurancecompany
3,Spot,- -,sbilifeinsurancecompany
0,Open,2365.0,srf
1,Previous Close,2368.7,srf
2,Volume,580839.0,srf
3,Value (Lacs),13474.59,srf
4,i  VWAP,2332.95,srf
5,Beta,,srf
0,High,2368.25,srf
1,Low,2311.9,srf
2,UC Limit,2605.55,srf
3,LC Limit,2131.85,srf
4,52 Week High,2865.0,srf
5,52 Week Low,2002.2,srf
0,TTM EPS See historical trend,64.56  (-8.94% YoY),srf
1,TTM PE See historical trend,35.93  (Average PE),srf
2,P/B See historical trend,8.03 (Average P/B),srf
3,Face Value,10.00,srf
0,Mkt Cap (Rs. Cr.),68766,srf
1,Dividend Yield,0.31,srf
2,20D Avg Volume,0,srf
3,20D Avg Delivery(%),--,srf
4,Sector PE,38.63,srf
5,Book Value Per Share,288.92,srf
0,Open,- -,srf
1,Previous Close,- -,srf
2,Volume,- -,srf
3,Value(lacs),- -,srf
0,High,- -,srf
1,Low,- -,srf
2,ATP,- -,srf
3,Spot,- -,srf
0,Open,99.5,samvardhanamothersoninternational
1,Previous Close,99.25,samvardhanamothersoninternational
2,Volume,5195268.0,samvardhanamothersoninternational
3,Value (Lacs),5125.13,samvardhanamothersoninternational
4,i  VWAP,98.84,samvardhanamothersoninternational
5,Beta,,samvardhanamothersoninternational
0,High,99.9,samvardhanamothersoninternational
1,Low,98.25,samvardhanamothersoninternational
2,UC Limit,109.15,samvardhanamothersoninternational
3,LC Limit,89.35,samvardhanamothersoninternational
4,52 Week High,103.4,samvardhanamothersoninternational
5,52 Week Low,61.8,samvardhanamothersoninternational
0,TTM EPS See historical trend,2.89  (+80.14% YoY),samvardhanamothersoninternational
1,TTM PE See historical trend,34.13  (Low PE),samvardhanamothersoninternational
2,P/B See historical trend,2.67 (Low P/B),samvardhanamothersoninternational
3,Face Value,1.00,samvardhanamothersoninternational
0,Mkt Cap (Rs. Cr.),66849,samvardhanamothersoninternational
1,Dividend Yield,0.66,samvardhanamothersoninternational
2,20D Avg Volume,0,samvardhanamothersoninternational
3,20D Avg Delivery(%),--,samvardhanamothersoninternational
4,Sector PE,82.16,samvardhanamothersoninternational
5,Book Value Per Share,36.92,samvardhanamothersoninternational
0,Open,- -,samvardhanamothersoninternational
1,Previous Close,- -,samvardhanamothersoninternational
2,Volume,- -,samvardhanamothersoninternational
3,Value(lacs),- -,samvardhanamothersoninternational
0,High,- -,samvardhanamothersoninternational
1,Low,- -,samvardhanamothersoninternational
2,ATP,- -,samvardhanamothersoninternational
3,Spot,- -,samvardhanamothersoninternational
0,Open,26349.95,shreecements
1,Previous Close,26392.0,shreecements
2,Volume,28131.0,shreecements
3,Value (Lacs),7344.37,shreecements
4,i  VWAP,26201.03,shreecements
5,Beta,,shreecements
0,High,26493.65,shreecements
1,Low,26050.0,shreecements
2,UC Limit,29031.2,shreecements
3,LC Limit,23752.8,shreecements
4,52 Week High,27117.95,shreecements
5,52 Week Low,17865.2,shreecements
0,TTM EPS See historical trend,433.33  (-21.10% YoY),shreecements
1,TTM PE See historical trend,60.25  (High PE),shreecements
2,P/B See historical trend,5.38 (Average P/B),shreecements
3,Face Value,10.00,shreecements
0,Mkt Cap (Rs. Cr.),94199,shreecements
1,Dividend Yield,0.38,shreecements
2,20D Avg Volume,0,shreecements
3,20D Avg Delivery(%),--,shreecements
4,Sector PE,48.24,shreecements
5,Book Value Per Share,4853.16,shreecements
0,Open,- -,shreecements
1,Previous Close,- -,shreecements
2,Volume,- -,shreecements
3,Value(lacs),- -,shreecements
0,High,- -,shreecements
1,Low,- -,shreecements
2,ATP,- -,shreecements
3,Spot,- -,shreecements
0,Open,1900.0,shriramfinance
1,Previous Close,1912.5,shriramfinance
2,Volume,805659.0,shriramfinance
3,Value (Lacs),15451.73,shriramfinance
4,i  VWAP,1927.39,shriramfinance
5,Beta,,shriramfinance
0,High,1945.0,shriramfinance
1,Low,1892.95,shriramfinance
2,UC Limit,2103.75,shriramfinance
3,LC Limit,1721.25,shriramfinance
4,52 Week High,1971.8,shriramfinance
5,52 Week Low,1064.0,shriramfinance
0,TTM EPS See historical trend,156.09  (+20.03% YoY),shriramfinance
1,TTM PE See historical trend,12.29  (Average PE),shriramfinance
2,P/B See historical trend,1.99 (Average P/B),shriramfinance
3,Face Value,10.00,shriramfinance
0,Mkt Cap (Rs. Cr.),71988,shriramfinance
1,Dividend Yield,1.82,shriramfinance
2,20D Avg Volume,0,shriramfinance
3,20D Avg Delivery(%),--,shriramfinance
4,Sector PE,28.73,shriramfinance
5,Book Value Per Share,964.60,shriramfinance
0,Open,- -,shriramfinance
1,Previous Close,- -,shriramfinance
2,Volume,- -,shriramfinance
3,Value(lacs),- -,shriramfinance
0,High,- -,shriramfinance
1,Low,- -,shriramfinance
2,ATP,- -,shriramfinance
3,Spot,- -,shriramfinance
0,Open,3773.8,siemens
1,Previous Close,3778.75,siemens
2,Volume,293039.0,siemens
3,Value (Lacs),11059.58,siemens
4,i  VWAP,3773.06,siemens
5,Beta,,siemens
0,High,3809.95,siemens
1,Low,3749.65,siemens
2,UC Limit,4156.6,siemens
3,LC Limit,3400.9,siemens
4,52 Week High,4068.85,siemens
5,52 Week Low,2250.8,siemens
0,TTM EPS See historical trend,57.34  (+68.29% YoY),siemens
1,TTM PE See historical trend,65.82  (Low PE),siemens
2,P/B See historical trend,12.98 (High P/B),siemens
3,Face Value,2.00,siemens
0,Mkt Cap (Rs. Cr.),134403,siemens
1,Dividend Yield,0.26,siemens
2,20D Avg Volume,0,siemens
3,20D Avg Delivery(%),--,siemens
4,Sector PE,86.23,siemens
5,Book Value Per Share,290.83,siemens
0,Open,- -,siemens
1,Previous Close,- -,siemens
2,Volume,- -,siemens
3,Value(lacs),- -,siemens
0,High,- -,siemens
1,Low,- -,siemens
2,ATP,- -,siemens
3,Spot,- -,siemens
0,Open,600.85,statebankindia
1,Previous Close,603.95,statebankindia
2,Volume,21314600.0,statebankindia
3,Value (Lacs),128122.06,statebankindia
4,i  VWAP,602.78,statebankindia
5,Beta,,statebankindia
0,High,606.8,statebankindia
1,Low,599.4,statebankindia
2,UC Limit,664.3,statebankindia
3,LC Limit,543.55,statebankindia
4,52 Week High,629.55,statebankindia
5,52 Week Low,430.7,statebankindia
0,TTM EPS See historical trend,74.92  (+89.31% YoY),statebankindia
1,TTM PE See historical trend,8.02  (Low PE),statebankindia
2,P/B See historical trend,1.83 (High P/B),statebankindia
3,Face Value,1.00,statebankindia
0,Mkt Cap (Rs. Cr.),536458,statebankindia
1,Dividend Yield,1.88,statebankindia
2,20D Avg Volume,0,statebankindia
3,20D Avg Delivery(%),--,statebankindia
4,Sector PE,12.07,statebankindia
5,Book Value Per Share,328.77,statebankindia
0,Open,- -,statebankindia
1,Previous Close,- -,statebankindia
2,Volume,- -,statebankindia
3,Value(lacs),- -,statebankindia
0,High,- -,statebankindia
1,Low,- -,statebankindia
2,ATP,- -,statebankindia
3,Spot,- -,statebankindia
0,Open,96.45,steelauthorityindia
1,Previous Close,96.9,steelauthorityindia
2,Volume,15206482.0,steelauthorityindia
3,Value (Lacs),14499.38,steelauthorityindia
4,i  VWAP,95.63,steelauthorityindia
5,Beta,,steelauthorityindia
0,High,97.45,steelauthorityindia
1,Low,94.55,steelauthorityindia
2,UC Limit,106.0,steelauthorityindia
3,LC Limit,86.8,steelauthorityindia
4,52 Week High,103.65,steelauthorityindia
5,52 Week Low,63.6,steelauthorityindia
0,TTM EPS See historical trend,3.84  (-82.67% YoY),steelauthorityindia
1,TTM PE See historical trend,24.83  (High PE),steelauthorityindia
2,P/B See historical trend,0.73 (Average P/B),steelauthorityindia
3,Face Value,10.00,steelauthorityindia
0,Mkt Cap (Rs. Cr.),39385,steelauthorityindia
1,Dividend Yield,1.57,steelauthorityindia
2,20D Avg Volume,0,steelauthorityindia
3,20D Avg Delivery(%),--,steelauthorityindia
4,Sector PE,18.20,steelauthorityindia
5,Book Value Per Share,131.25,steelauthorityindia
0,Open,- -,steelauthorityindia
1,Previous Close,- -,steelauthorityindia
2,Volume,- -,steelauthorityindia
3,Value(lacs),- -,steelauthorityindia
0,High,- -,steelauthorityindia
1,Low,- -,steelauthorityindia
2,ATP,- -,steelauthorityindia
3,Spot,- -,steelauthorityindia
0,Open,1148.0,sunpharmaceuticalindustries
1,Previous Close,1147.65,sunpharmaceuticalindustries
2,Volume,2303191.0,sunpharmaceuticalindustries
3,Value (Lacs),26559.25,sunpharmaceuticalindustries
4,i  VWAP,1152.45,sunpharmaceuticalindustries
5,Beta,,sunpharmaceuticalindustries
0,High,1156.0,sunpharmaceuticalindustries
1,Low,1139.0,sunpharmaceuticalindustries
2,UC Limit,1262.4,sunpharmaceuticalindustries
3,LC Limit,1032.9,sunpharmaceuticalindustries
4,52 Week High,1169.7,sunpharmaceuticalindustries
5,52 Week Low,789.9,sunpharmaceuticalindustries
0,TTM EPS See historical trend,35.16  (+116.89% YoY),sunpharmaceuticalindustries
1,TTM PE See historical trend,32.80  (Average PE),sunpharmaceuticalindustries
2,P/B See historical trend,5.42 (High P/B),sunpharmaceuticalindustries
3,Face Value,1.00,sunpharmaceuticalindustries
0,Mkt Cap (Rs. Cr.),276679,sunpharmaceuticalindustries
1,Dividend Yield,1.00,sunpharmaceuticalindustries
2,20D Avg Volume,0,sunpharmaceuticalindustries
3,20D Avg Delivery(%),--,sunpharmaceuticalindustries
4,Sector PE,44.47,sunpharmaceuticalindustries
5,Book Value Per Share,212.83,sunpharmaceuticalindustries
0,Open,- -,sunpharmaceuticalindustries
1,Previous Close,- -,sunpharmaceuticalindustries
2,Volume,- -,sunpharmaceuticalindustries
3,Value(lacs),- -,sunpharmaceuticalindustries
0,High,- -,sunpharmaceuticalindustries
1,Low,- -,sunpharmaceuticalindustries
2,ATP,- -,sunpharmaceuticalindustries
3,Spot,- -,sunpharmaceuticalindustries
0,Open,592.0,suntvnetwork
1,Previous Close,593.6,suntvnetwork
2,Volume,758853.0,suntvnetwork
3,Value (Lacs),4505.31,suntvnetwork
4,i  VWAP,592.81,suntvnetwork
5,Beta,,suntvnetwork
0,High,598.0,suntvnetwork
1,Low,586.7,suntvnetwork
2,UC Limit,652.95,suntvnetwork
3,LC Limit,534.25,suntvnetwork
4,52 Week High,628.5,suntvnetwork
5,52 Week Low,393.8,suntvnetwork
0,TTM EPS See historical trend,45.79  (+1.92% YoY),suntvnetwork
1,TTM PE See historical trend,12.97  (Average PE),suntvnetwork
2,P/B See historical trend,2.87 (Average P/B),suntvnetwork
3,Face Value,5.00,suntvnetwork
0,Mkt Cap (Rs. Cr.),23397,suntvnetwork
1,Dividend Yield,2.53,suntvnetwork
2,20D Avg Volume,0,suntvnetwork
3,20D Avg Delivery(%),--,suntvnetwork
4,Sector PE,30.65,suntvnetwork
5,Book Value Per Share,207.07,suntvnetwork
0,Open,- -,suntvnetwork
1,Previous Close,- -,suntvnetwork
2,Volume,- -,suntvnetwork
3,Value(lacs),- -,suntvnetwork
0,High,- -,suntvnetwork
1,Low,- -,suntvnetwork
2,ATP,- -,suntvnetwork
3,Spot,- -,suntvnetwork
0,Open,800.0,syngeneinternational
1,Previous Close,800.7,syngeneinternational
2,Volume,441617.0,syngeneinternational
3,Value (Lacs),3519.47,syngeneinternational
4,i  VWAP,801.42,syngeneinternational
5,Beta,,syngeneinternational
0,High,811.2,syngeneinternational
1,Low,792.85,syngeneinternational
2,UC Limit,880.75,syngeneinternational
3,LC Limit,720.65,syngeneinternational
4,52 Week High,860.25,syngeneinternational
5,52 Week Low,510.05,syngeneinternational
