,0,1,2,3,4,5,6,Stock
22,Exceptional Items,248.57,2790.59,-716.96,--,--,,powergridcorporationindia
23,P/L Before Tax,17783.74,19531.17,15286.01,12751.62,11545.22,,powergridcorporationindia
24,Tax,2284.50,2785.57,3464.25,3530.75,-886.35,,powergridcorporationindia
25,P/L After Tax from Ordinary Activities,15499.24,16745.60,11821.76,9220.87,12431.57,,powergridcorporationindia
26,Prior Year Adjustments,--,--,--,--,--,,powergridcorporationindia
27,Extra Ordinary Items,--,--,--,1683.40,-2526.87,,powergridcorporationindia
28,Net Profit/(Loss) For the Period,15499.24,16745.60,11821.76,10904.27,9904.70,,powergridcorporationindia
29,Minority Interest,--,--,--,--,--,,powergridcorporationindia
30,Share Of P/L Of Associates,-82.12,78.47,214.70,155.13,128.82,,powergridcorporationindia
31,Net P/L After M.I & Associates,15417.12,16824.07,12036.46,11059.40,10033.52,,powergridcorporationindia
32,Equity Share Capital,6975.45,6975.45,5231.59,5231.59,5231.59,,powergridcorporationindia
33,Reserves Excluding Revaluation Reserves,76039.06,69271.68,64704.48,59463.76,53856.80,,powergridcorporationindia
34,Equity Dividend Rate (%),--,--,--,--,--,,powergridcorporationindia
35,EPS Before Extra Ordinary,,,,,,,powergridcorporationindia
36,Basic EPS,22.10,24.12,23.01,21.14,19.18,,powergridcorporationindia
37,Diluted EPS,22.10,24.12,23.01,21.14,19.18,,powergridcorporationindia
38,EPS After Extra Ordinary,,,,,,,powergridcorporationindia
39,Basic EPS.,22.10,24.12,23.01,21.14,19.18,,powergridcorporationindia
40,Diluted EPS.,22.10,24.12,23.01,21.14,19.18,,powergridcorporationindia
41,Public Share Holding,,,,,,,powergridcorporationindia
42,No Of Shares (Crores),--,--,--,--,--,,powergridcorporationindia
43,Share Holding (%),--,--,--,--,--,,powergridcorporationindia
44,Promoters and Promoter Group Shareholding,,,,,,,powergridcorporationindia
45,a) Pledged/Encumbered,,,,,,,powergridcorporationindia
46,- Number of shares (Crores),--,--,--,--,--,,powergridcorporationindia
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,powergridcorporationindia
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,powergridcorporationindia
49,b) Non-encumbered,,,,,,,powergridcorporationindia
50,- Number of shares (Crores).,--,--,--,--,--,,powergridcorporationindia
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,powergridcorporationindia
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,powergridcorporationindia
0,Yearly Results of Punjab National Bank (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,punjabnationalbank
1,Interest Earned,,,,,,,punjabnationalbank
2,(a) Int. /Disc. on Adv/Bills,57741.67,48874.12,53682.83,36156.25,35416.49,,punjabnationalbank
3,(b) Income on Investment,26401.79,24471.01,25347.01,16093.74,14621.85,,punjabnationalbank
4,(c) Int. on balances With RBI,1909.98,2287.88,1902.42,2530.73,1937.19,,punjabnationalbank
5,(d) Others,791.85,608.82,934.14,137.75,171.60,,punjabnationalbank
6,Other Income,12239.59,12097.66,13124.45,9387.66,7367.39,,punjabnationalbank
7,EXPENDITURE,,,,,,,punjabnationalbank
8,Interest Expended,51816.99,46823.08,50804.58,36997.47,34655.66,,punjabnationalbank
9,Employees Cost,14942.59,11971.93,12296.72,7060.02,7047.54,,punjabnationalbank
10,Other Expenses,9393.09,8518.84,8219.05,5090.48,4641.71,,punjabnationalbank
11,Depreciation,--,--,--,--,--,,punjabnationalbank
12,Operating Profit before Provisions and contingencies,22932.21,21025.64,23670.50,15158.16,13169.61,,punjabnationalbank
13,Provisions And Contingencies,18070.79,16431.12,19886.04,14331.14,28534.37,,punjabnationalbank
14,Exceptional Items,--,--,--,--,--,,punjabnationalbank
15,P/L Before Tax,4861.42,4594.52,3784.46,827.02,-15364.76,,punjabnationalbank
16,Tax,1792.08,918.56,1632.03,463.68,-5338.35,,punjabnationalbank
17,P/L After Tax from Ordinary Activities,3069.34,3675.96,2152.43,363.34,-10026.41,,punjabnationalbank
18,Prior Year Adjustments,--,--,--,--,--,,punjabnationalbank
19,Extra Ordinary Items,--,--,--,--,--,,punjabnationalbank
20,Net Profit/(Loss) For the Period,3069.34,3675.96,2152.43,363.34,-10026.41,,punjabnationalbank
21,Minority Interest,-10.33,-46.85,-132.62,-46.48,-20.09,,punjabnationalbank
22,Share Of P/L Of Associates,289.44,231.63,542.17,121.59,476.39,,punjabnationalbank
23,Net P/L After M.I & Associates,3348.45,3860.74,2561.98,438.45,-9570.11,,punjabnationalbank
24,Equity Share Capital,2202.20,2202.20,2095.54,1347.51,920.81,,punjabnationalbank
25,Reserves Excluding Revaluation Reserves,92223.18,88331.10,83238.38,57770.16,41581.33,,punjabnationalbank
26,Equity Dividend Rate (%),--,--,--,--,--,,punjabnationalbank
27,ANALYTICAL RATIOS,,,,,,,punjabnationalbank
28,a) % of Share by Govt.,73.15,73.15,76.87,83.19,75.41,,punjabnationalbank
29,b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,,punjabnationalbank
30,c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,,punjabnationalbank
31,EPS Before Extra Ordinary,,,,,,,punjabnationalbank
32,Basic EPS,3.04,3.53,2.64,0.80,-20.79,,punjabnationalbank
33,Diluted EPS,3.04,3.53,2.64,0.80,-20.79,,punjabnationalbank
34,EPS After Extra Ordinary,,,,,,,punjabnationalbank
35,Basic EPS.,3.04,3.53,2.64,0.80,-20.79,,punjabnationalbank
36,Diluted EPS.,3.04,3.53,2.64,0.80,-20.79,,punjabnationalbank
37,NPA Ratios :,,,,,,,punjabnationalbank
38,i) Gross NPA,--,--,--,--,--,,punjabnationalbank
39,ii) Net NPA,--,--,--,--,--,,punjabnationalbank
40,i) % of Gross NPA,--,--,--,--,--,,punjabnationalbank
41,ii) % of Net NPA,--,--,--,--,--,,punjabnationalbank
42,Return on Assets %,--,--,--,--,--,,punjabnationalbank
43,Public Share Holding,,,,,,,punjabnationalbank
44,No Of Shares (Lakhs),--,--,--,--,--,,punjabnationalbank
45,Share Holding (%),--,--,--,--,--,,punjabnationalbank
46,Promoters and Promoter Group Shareholding,,,,,,,punjabnationalbank
47,a) Pledged/Encumbered,,,,,,,punjabnationalbank
48,- Number of shares (Lakhs),--,--,--,--,--,,punjabnationalbank
49,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,punjabnationalbank
50,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,punjabnationalbank
51,b) Non-encumbered,,,,,,,punjabnationalbank
52,- Number of shares (Lakhs).,--,--,--,--,--,,punjabnationalbank
53,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,punjabnationalbank
54,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,punjabnationalbank
0,Yearly Results of RBL Bank (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,rblbank
1,Interest Earned,,,,,,,rblbank
2,(a) Int. /Disc. on Adv/Bills,7549.31,6585.49,6868.10,7170.85,5049.83,,rblbank
3,(b) Income on Investment,1625.65,1347.60,1363.18,1372.69,1093.44,,rblbank
4,(c) Int. on balances With RBI,265.45,362.11,291.93,191.42,111.24,,rblbank
5,(d) Others,109.15,149.66,38.19,43.69,47.57,,rblbank
6,Other Income,2506.92,2351.51,2048.47,1918.04,1440.98,,rblbank
7,EXPENDITURE,,,,,,,rblbank
8,Interest Expended,4678.62,4148.24,4424.99,4884.74,3760.65,,rblbank
9,Employees Cost,1653.47,1309.99,1122.24,967.50,752.31,,rblbank
10,Other Expenses,3481.30,2684.24,1948.87,2098.25,1291.59,,rblbank
11,Depreciation,--,--,--,--,--,,rblbank
12,Operating Profit before Provisions and contingencies,2243.09,2653.90,3113.77,2746.20,1938.51,,rblbank
13,Provisions And Contingencies,1021.94,2860.40,2401.74,1998.85,640.68,,rblbank
14,Exceptional Items,--,--,--,--,--,,rblbank
15,P/L Before Tax,1221.15,-206.50,712.03,747.35,1297.83,,rblbank
16,Tax,301.61,-40.35,182.56,247.17,436.47,,rblbank
17,P/L After Tax from Ordinary Activities,919.54,-166.15,529.47,500.18,861.36,,rblbank
18,Prior Year Adjustments,--,--,--,--,--,,rblbank
19,Extra Ordinary Items,--,--,--,--,--,,rblbank
20,Net Profit/(Loss) For the Period,919.54,-166.15,529.47,500.18,861.36,,rblbank
21,Minority Interest,--,--,--,--,-3.53,,rblbank
22,Share Of P/L Of Associates,--,--,--,--,--,,rblbank
23,Net P/L After M.I & Associates,919.54,-166.15,529.47,500.18,857.83,,rblbank
24,Equity Share Capital,599.57,599.51,598.02,508.70,426.71,,rblbank
25,Reserves Excluding Revaluation Reserves,12925.58,11930.46,12067.35,10055.34,7107.17,,rblbank
26,Equity Dividend Rate (%),--,--,--,--,--,,rblbank
27,ANALYTICAL RATIOS,,,,,,,rblbank
28,a) % of Share by Govt.,--,--,--,--,--,,rblbank
29,b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,,rblbank
30,c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,,rblbank
31,EPS Before Extra Ordinary,,,,,,,rblbank
32,Basic EPS,15.34,-2.77,9.75,11.04,20.25,,rblbank
33,Diluted EPS,15.27,-2.77,9.68,10.98,19.83,,rblbank
34,EPS After Extra Ordinary,,,,,,,rblbank
35,Basic EPS.,15.34,-2.77,9.75,11.04,20.25,,rblbank
36,Diluted EPS.,15.27,-2.77,9.68,10.98,19.83,,rblbank
37,NPA Ratios :,,,,,,,rblbank
38,i) Gross NPA,--,--,2601.53,2136.52,754.62,,rblbank
39,ii) Net NPA,--,--,1241.35,1189.37,372.74,,rblbank
40,i) % of Gross NPA,--,--,4.34,3.62,1.38,,rblbank
41,ii) % of Net NPA,--,--,2.12,2.05,0.69,,rblbank
42,Return on Assets %,--,--,0.56,0.58,1.27,,rblbank
43,Public Share Holding,,,,,,,rblbank
44,No Of Shares (Lakhs),--,--,--,--,--,,rblbank
45,Share Holding (%),--,--,--,--,--,,rblbank
46,Promoters and Promoter Group Shareholding,,,,,,,rblbank
47,a) Pledged/Encumbered,,,,,,,rblbank
48,- Number of shares (Lakhs),--,--,--,--,--,,rblbank
49,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,rblbank
50,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,rblbank
51,b) Non-encumbered,,,,,,,rblbank
52,- Number of shares (Lakhs).,--,--,--,--,--,,rblbank
53,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,rblbank
54,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,rblbank
0,Yearly Results of REC (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,rec
1,Net Sales/Income from operations,38846.34,38194.49,34693.35,29671.78,24983.62,,rec
2,Other Operating Income,631.92,1074.56,859.33,258.00,415.40,,rec
3,Total Income From Operations,39478.26,39269.05,35552.68,29929.78,25399.02,,rec
4,EXPENDITURE,,,,,,,rec
5,Consumption of Raw Materials,--,--,--,--,--,,rec
6,Purchase of Traded Goods,--,--,--,--,--,,rec
7,Increase/Decrease in Stocks,--,--,--,--,--,,rec
8,Power & Fuel,--,--,--,--,--,,rec
9,Employees Cost,204.10,180.09,163.62,193.15,177.37,,rec
10,Depreciation,24.26,18.24,10.86,11.77,8.29,,rec
11,Excise Duty,--,--,--,--,--,,rec
12,Admin. And Selling Expenses,--,--,--,--,--,,rec
13,R & D Expenses,--,--,--,--,--,,rec
14,Provisions And Contingencies,142.17,3470.02,2445.94,919.49,--,,rec
15,Exp. Capitalised,--,--,--,--,--,,rec
16,Other Expenses,1518.63,1177.55,684.37,2870.50,1525.98,,rec
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",37589.10,34423.15,32247.89,25934.87,23687.38,,rec
18,Other Income,41.90,70.15,22.72,77.27,32.31,,rec
19,"P/L Before Int., Excpt. Items & Tax",37631.00,34493.30,32270.61,26012.14,23719.69,,rec
20,Interest,23733.33,22050.96,21489.05,18991.30,15639.20,,rec
21,P/L Before Exceptional Items & Tax,13897.67,12442.34,10781.56,7020.84,8080.49,,rec
22,Exceptional Items,--,--,--,--,--,,rec
23,P/L Before Tax,13897.67,12442.34,10781.56,7020.84,8080.49,,rec
24,Tax,2730.69,2394.83,2401.35,2057.71,2349.06,,rec
25,P/L After Tax from Ordinary Activities,11166.98,10047.51,8380.21,4963.13,5731.43,,rec
26,Prior Year Adjustments,--,--,--,--,--,,rec
27,Extra Ordinary Items,--,--,--,--,--,,rec
28,Net Profit/(Loss) For the Period,11166.98,10047.51,8380.21,4963.13,5731.43,,rec
29,Minority Interest,--,--,--,--,--,,rec
30,Share Of P/L Of Associates,--,-11.81,-1.97,9.14,9.95,,rec
31,Net P/L After M.I & Associates,11166.98,10035.70,8378.24,4972.27,5741.38,,rec
32,Equity Share Capital,2633.22,1974.92,1974.92,1974.92,1974.92,,rec
33,Reserves Excluding Revaluation Reserves,54895.59,48780.78,41230.61,33421.51,32571.42,,rec
34,Equity Dividend Rate (%),--,--,--,--,--,,rec
35,EPS Before Extra Ordinary,,,,,,,rec
36,Basic EPS,42.28,50.82,42.42,25.18,29.07,,rec
37,Diluted EPS,42.28,50.82,42.42,25.18,29.07,,rec
38,EPS After Extra Ordinary,,,,,,,rec
39,Basic EPS.,42.28,50.82,42.42,25.18,29.07,,rec
40,Diluted EPS.,42.28,50.82,42.42,25.18,29.07,,rec
41,Public Share Holding,,,,,,,rec
42,No Of Shares (Crores),--,--,--,--,--,,rec
43,Share Holding (%),--,--,--,--,--,,rec
44,Promoters and Promoter Group Shareholding,,,,,,,rec
45,a) Pledged/Encumbered,,,,,,,rec
46,- Number of shares (Crores),--,--,--,--,--,,rec
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,rec
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,rec
49,b) Non-encumbered,,,,,,,rec
50,- Number of shares (Crores).,--,--,--,--,--,,rec
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,rec
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,rec
0,Yearly Results of Reliance Industries (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,relianceindustries
1,Net Sales/Income from operations,879468.00,699962.00,466924.00,596743.00,569209.00,,relianceindustries
2,Other Operating Income,--,--,--,--,--,,relianceindustries
3,Total Income From Operations,879468.00,699962.00,466924.00,596743.00,569209.00,,relianceindustries
4,EXPENDITURE,,,,,,,relianceindustries
5,Consumption of Raw Materials,450241.00,360784.00,199915.00,260621.00,275237.00,,relianceindustries
6,Purchase of Traded Goods,169302.00,135585.00,101850.00,149667.00,123930.00,,relianceindustries
7,Increase/Decrease in Stocks,-30263.00,-21457.00,-9064.00,-5048.00,-4680.00,,relianceindustries
8,Power & Fuel,--,--,--,--,--,,relianceindustries
9,Employees Cost,24894.00,18775.00,14817.00,14075.00,12488.00,,relianceindustries
10,Depreciation,40319.00,29797.00,26572.00,22203.00,20934.00,,relianceindustries
11,Excise Duty,--,--,--,--,--,,relianceindustries
12,Admin. And Selling Expenses,--,--,--,--,--,,relianceindustries
13,R & D Expenses,--,--,--,--,--,,relianceindustries
14,Provisions And Contingencies,--,--,--,--,--,,relianceindustries
15,Exp. Capitalised,--,--,--,--,--,,relianceindustries
16,Other Expenses,122386.00,95815.00,78669.00,89211.00,78067.00,,relianceindustries
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",102589.00,80663.00,54165.00,66014.00,63233.00,,relianceindustries
18,Other Income,11826.00,14947.00,16327.00,13956.00,8386.00,,relianceindustries
19,"P/L Before Int., Excpt. Items & Tax",114415.00,95610.00,70492.00,79970.00,71619.00,,relianceindustries
20,Interest,19571.00,14584.00,21189.00,22027.00,16495.00,,relianceindustries
21,P/L Before Exceptional Items & Tax,94844.00,81026.00,49303.00,57943.00,55124.00,,relianceindustries
22,Exceptional Items,--,2836.00,5642.00,-4444.00,--,,relianceindustries
23,P/L Before Tax,94844.00,83862.00,54945.00,53499.00,55124.00,,relianceindustries
24,Tax,20713.00,16297.00,1722.00,13726.00,15390.00,,relianceindustries
25,P/L After Tax from Ordinary Activities,74131.00,67565.00,53223.00,39773.00,39734.00,,relianceindustries
26,Prior Year Adjustments,--,--,--,--,--,,relianceindustries
27,Extra Ordinary Items,--,--,--,--,--,,relianceindustries
28,Net Profit/(Loss) For the Period,74131.00,67565.00,53223.00,39773.00,39734.00,,relianceindustries
29,Minority Interest,-7386.00,-7140.00,-4611.00,-526.00,-249.00,,relianceindustries
30,Share Of P/L Of Associates,-43.00,280.00,516.00,107.00,103.00,,relianceindustries
31,Net P/L After M.I & Associates,66702.00,60705.00,49128.00,39354.00,39588.00,,relianceindustries
32,Equity Share Capital,6766.00,6765.00,6445.00,6339.00,5926.00,,relianceindustries
33,Reserves Excluding Revaluation Reserves,708460.00,772720.00,693727.00,442827.00,381186.00,,relianceindustries
34,Equity Dividend Rate (%),--,--,--,--,--,,relianceindustries
35,EPS Before Extra Ordinary,,,,,,,relianceindustries
36,Basic EPS,98.59,92.00,76.37,70.66,66.82,,relianceindustries
37,Diluted EPS,98.59,90.85,75.21,70.66,66.80,,relianceindustries
38,EPS After Extra Ordinary,,,,,,,relianceindustries
39,Basic EPS.,98.59,92.00,76.37,63.49,66.82,,relianceindustries
40,Diluted EPS.,98.59,90.85,75.21,63.49,66.80,,relianceindustries
41,Public Share Holding,,,,,,,relianceindustries
42,No Of Shares (Crores),--,--,--,--,--,,relianceindustries
43,Share Holding (%),--,--,--,--,--,,relianceindustries
44,Promoters and Promoter Group Shareholding,,,,,,,relianceindustries
45,a) Pledged/Encumbered,,,,,,,relianceindustries
46,- Number of shares (Crores),--,--,--,--,--,,relianceindustries
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,relianceindustries
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,relianceindustries
49,b) Non-encumbered,,,,,,,relianceindustries
50,- Number of shares (Crores).,--,--,--,--,--,,relianceindustries
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,relianceindustries
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,relianceindustries
0,Yearly Results of SBI Cards & Payment Services (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,sbicardspaymentservices
1,Net Sales/Income from operations,13666.64,10677.91,9277.48,9276.40,6999.11,,sbicardspaymentservices
2,Other Operating Income,--,--,--,--,--,,sbicardspaymentservices
3,Total Income From Operations,13666.64,10677.91,9277.48,9276.40,6999.11,,sbicardspaymentservices
4,EXPENDITURE,,,,,,,sbicardspaymentservices
5,Consumption of Raw Materials,--,--,--,--,--,,sbicardspaymentservices
6,Purchase of Traded Goods,--,--,--,--,--,,sbicardspaymentservices
7,Increase/Decrease in Stocks,--,--,--,--,--,,sbicardspaymentservices
8,Power & Fuel,--,--,--,--,--,,sbicardspaymentservices
9,Employees Cost,561.89,472.71,491.58,468.38,390.40,,sbicardspaymentservices
10,Depreciation,163.81,148.56,123.26,103.80,81.10,,sbicardspaymentservices
11,Excise Duty,--,--,--,--,--,,sbicardspaymentservices
12,Admin. And Selling Expenses,--,--,--,--,--,,sbicardspaymentservices
13,R & D Expenses,--,--,--,--,--,,sbicardspaymentservices
14,Provisions And Contingencies,2159.05,2255.84,2638.55,1940.25,1147.74,,sbicardspaymentservices
15,Exp. Capitalised,--,--,--,--,--,,sbicardspaymentservices
16,Other Expenses,6722.72,5225.57,4093.06,4209.31,3318.78,,sbicardspaymentservices
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",4059.17,2575.23,1931.03,2554.67,2061.09,,sbicardspaymentservices
18,Other Income,619.03,624.25,436.10,475.89,287.72,,sbicardspaymentservices
19,"P/L Before Int., Excpt. Items & Tax",4678.20,3199.48,2367.13,3030.56,2348.81,,sbicardspaymentservices
20,Interest,1647.63,1027.32,1043.40,1300.93,1017.21,,sbicardspaymentservices
21,P/L Before Exceptional Items & Tax,3030.57,2172.16,1323.73,1729.63,1331.60,,sbicardspaymentservices
22,Exceptional Items,--,--,--,--,--,,sbicardspaymentservices
23,P/L Before Tax,3030.57,2172.16,1323.73,1729.63,1331.60,,sbicardspaymentservices
24,Tax,772.10,556.02,339.21,484.81,468.88,,sbicardspaymentservices
25,P/L After Tax from Ordinary Activities,2258.47,1616.14,984.52,1244.82,862.72,,sbicardspaymentservices
26,Prior Year Adjustments,--,--,--,--,--,,sbicardspaymentservices
27,Extra Ordinary Items,--,--,--,--,--,,sbicardspaymentservices
28,Net Profit/(Loss) For the Period,2258.47,1616.14,984.52,1244.82,862.72,,sbicardspaymentservices
29,Equity Share Capital,946.07,943.18,940.53,938.96,837.22,,sbicardspaymentservices
30,Reserves Excluding Revaluation Reserves,8883.99,6809.52,5321.00,4384.08,2735.33,,sbicardspaymentservices
31,Equity Dividend Rate (%),25.00,25.00,10.00,10.00,10.00,,sbicardspaymentservices
32,EPS Before Extra Ordinary,,,,,,,sbicardspaymentservices
33,Basic EPS,23.92,17.16,10.48,13.35,9.43,,sbicardspaymentservices
34,Diluted EPS,23.80,17.02,10.38,13.21,9.43,,sbicardspaymentservices
35,EPS After Extra Ordinary,,,,,,,sbicardspaymentservices
36,Basic EPS.,23.92,17.16,10.48,13.35,9.43,,sbicardspaymentservices
37,Diluted EPS.,23.80,17.02,10.38,13.21,9.43,,sbicardspaymentservices
38,Public Share Holding,,,,,,,sbicardspaymentservices
39,No Of Shares (Crores),--,--,--,--,--,,sbicardspaymentservices
40,Share Holding (%),--,--,--,--,--,,sbicardspaymentservices
41,Promoters and Promoter Group Shareholding,,,,,,,sbicardspaymentservices
42,a) Pledged/Encumbered,,,,,,,sbicardspaymentservices
43,- Number of shares (Crores),--,--,--,--,--,,sbicardspaymentservices
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,sbicardspaymentservices
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,sbicardspaymentservices
46,b) Non-encumbered,,,,,,,sbicardspaymentservices
47,- Number of shares (Crores).,--,--,--,--,--,,sbicardspaymentservices
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,sbicardspaymentservices
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,sbicardspaymentservices
0,Yearly Results of SBI Life Insurance Company (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,sbilifeinsurancecompany
1,Net Sales/Income from operations,66581.00,58432.30,49768.28,1462.65,998.50,,sbilifeinsurancecompany
2,Other Operating Income,14054.66,24551.00,32144.49,476.70,505.66,,sbilifeinsurancecompany
3,Total Income From Operations,80635.66,82983.30,81912.77,1939.35,1504.16,,sbilifeinsurancecompany
4,EXPENDITURE,,,,,,,sbilifeinsurancecompany
5,Consumption of Raw Materials,--,--,--,--,--,,sbilifeinsurancecompany
6,Purchase of Traded Goods,--,--,--,--,--,,sbilifeinsurancecompany
7,Increase/Decrease in Stocks,--,--,--,--,--,,sbilifeinsurancecompany
8,Power & Fuel,--,--,--,--,--,,sbilifeinsurancecompany
9,Employees Cost,2046.36,1816.37,1490.97,--,--,,sbilifeinsurancecompany
10,Depreciation,--,--,--,--,--,,sbilifeinsurancecompany
11,Excise Duty,--,--,--,--,--,,sbilifeinsurancecompany
12,Admin. And Selling Expenses,--,--,--,--,--,,sbilifeinsurancecompany
13,R & D Expenses,--,--,--,--,--,,sbilifeinsurancecompany
14,Provisions And Contingencies,12.14,61.86,-196.06,8.02,15.93,,sbilifeinsurancecompany
15,Exp. Capitalised,--,--,--,--,--,,sbilifeinsurancecompany
16,Other Expenses,76572.82,80299.14,79706.09,524.58,128.91,,sbilifeinsurancecompany
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",2004.34,805.93,911.77,1406.75,1359.32,,sbilifeinsurancecompany
18,Other Income,50.60,1032.31,856.91,6.79,13.54,,sbilifeinsurancecompany
19,"P/L Before Int., Excpt. Items & Tax",2054.94,1838.24,1768.68,1413.54,1372.86,,sbilifeinsurancecompany
20,Interest,--,--,--,--,--,,sbilifeinsurancecompany
21,P/L Before Exceptional Items & Tax,2054.94,1838.24,1768.68,1413.54,1372.86,,sbilifeinsurancecompany
22,Exceptional Items,--,--,--,--,--,,sbilifeinsurancecompany
23,P/L Before Tax,2054.94,1838.24,1768.68,1413.54,1372.86,,sbilifeinsurancecompany
24,Tax,185.27,180.93,184.17,-8.63,46.06,,sbilifeinsurancecompany
25,P/L After Tax from Ordinary Activities,1869.67,1657.31,1584.51,1422.17,1326.80,,sbilifeinsurancecompany
26,Prior Year Adjustments,--,--,--,--,--,,sbilifeinsurancecompany
27,Extra Ordinary Items,-149.10,-151.32,-128.66,--,--,,sbilifeinsurancecompany
28,Net Profit/(Loss) For the Period,1720.57,1505.99,1455.85,1422.17,1326.80,,sbilifeinsurancecompany
29,Equity Share Capital,1000.89,1000.37,1000.07,1000.03,1000.00,,sbilifeinsurancecompany
30,Reserves Excluding Revaluation Reserves,12016.59,10620.74,12126.76,7743.06,6576.36,,sbilifeinsurancecompany
31,Equity Dividend Rate (%),25.00,20.00,25.00,--,20.00,,sbilifeinsurancecompany
32,EPS Before Extra Ordinary,,,,,,,sbilifeinsurancecompany
33,Basic EPS,17.19,15.06,14.56,14.22,13.27,,sbilifeinsurancecompany
34,Diluted EPS,17.18,15.04,14.56,14.22,13.27,,sbilifeinsurancecompany
35,EPS After Extra Ordinary,,,,,,,sbilifeinsurancecompany
36,Basic EPS.,17.19,15.06,14.56,14.22,13.27,,sbilifeinsurancecompany
37,Diluted EPS.,17.18,15.04,14.55,14.22,13.27,,sbilifeinsurancecompany
38,Public Share Holding,,,,,,,sbilifeinsurancecompany
39,No Of Shares (Crores),--,--,--,--,--,,sbilifeinsurancecompany
40,Share Holding (%),--,--,--,--,--,,sbilifeinsurancecompany
41,Promoters and Promoter Group Shareholding,,,,,,,sbilifeinsurancecompany
42,a) Pledged/Encumbered,,,,,,,sbilifeinsurancecompany
43,- Number of shares (Crores),--,--,--,--,--,,sbilifeinsurancecompany
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,sbilifeinsurancecompany
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,sbilifeinsurancecompany
46,b) Non-encumbered,,,,,,,sbilifeinsurancecompany
47,- Number of shares (Crores).,--,--,--,--,--,,sbilifeinsurancecompany
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,sbilifeinsurancecompany
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,sbilifeinsurancecompany
0,Yearly Results of SRF (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,srf
1,Net Sales/Income from operations,14591.82,12312.75,8295.40,7062.12,7541.38,,srf
2,Other Operating Income,278.43,120.91,104.64,147.29,151.31,,srf
3,Total Income From Operations,14870.25,12433.66,8400.04,7209.41,7692.69,,srf
4,EXPENDITURE,,,,,,,srf
5,Consumption of Raw Materials,7125.21,6171.10,4027.68,3687.39,4382.14,,srf
6,Purchase of Traded Goods,277.22,175.59,62.92,91.40,48.55,,srf
7,Increase/Decrease in Stocks,-8.92,-279.75,-71.66,-91.82,-71.05,,srf
8,Power & Fuel,1472.25,1135.56,717.34,672.55,628.63,,srf
9,Employees Cost,813.80,780.00,621.40,541.92,515.91,,srf
10,Depreciation,575.32,517.23,453.08,388.61,366.87,,srf
