,0,1,2,3,4,5,6,Year,Stock
4,Net Cash Used In Investing Activities,-2422.35,-1896.65,2433.38,-989.60,-3605.02,,2019,gmrairportsinfrastructure
5,Net Cash Used From Financing Activities,1731.29,-3893.86,-1055.94,1616.71,815.80,,2019,gmrairportsinfrastructure
6,Foreign Exchange Gains / Losses,12.10,0.61,0.90,2.29,5.82,,2019,gmrairportsinfrastructure
7,Adjustments On Amalgamation Merger Demerger Others,0.00,-146.80,0.00,0.00,-5.43,,2019,gmrairportsinfrastructure
8,Net Inc/Dec In Cash And Cash Equivalents,1620.27,-2680.59,1381.77,2005.25,-736.58,,2019,gmrairportsinfrastructure
9,Cash And Cash Equivalents Begin of Year,1619.45,4300.04,2918.27,913.02,1649.59,,2019,gmrairportsinfrastructure
10,Cash And Cash Equivalents End Of Year,3239.72,1619.45,4300.04,2918.27,913.01,,2019,gmrairportsinfrastructure
0,Cash Flow of GMR Airports Infrastructure (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,gmrairportsinfrastructure
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,gmrairportsinfrastructure
2,Net Profit/Loss Before Extraordinary Items And Tax,-725.86,-1082.94,-3690.20,-2283.41,-3435.99,,2020,gmrairportsinfrastructure
3,Net CashFlow From Operating Activities,2299.23,3256.11,3.43,1375.85,2052.25,,2020,gmrairportsinfrastructure
4,Net Cash Used In Investing Activities,-2422.35,-1896.65,2433.38,-989.60,-3605.02,,2020,gmrairportsinfrastructure
5,Net Cash Used From Financing Activities,1731.29,-3893.86,-1055.94,1616.71,815.80,,2020,gmrairportsinfrastructure
6,Foreign Exchange Gains / Losses,12.10,0.61,0.90,2.29,5.82,,2020,gmrairportsinfrastructure
7,Adjustments On Amalgamation Merger Demerger Others,0.00,-146.80,0.00,0.00,-5.43,,2020,gmrairportsinfrastructure
8,Net Inc/Dec In Cash And Cash Equivalents,1620.27,-2680.59,1381.77,2005.25,-736.58,,2020,gmrairportsinfrastructure
9,Cash And Cash Equivalents Begin of Year,1619.45,4300.04,2918.27,913.02,1649.59,,2020,gmrairportsinfrastructure
10,Cash And Cash Equivalents End Of Year,3239.72,1619.45,4300.04,2918.27,913.01,,2020,gmrairportsinfrastructure
0,Cash Flow of GMR Airports Infrastructure (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,gmrairportsinfrastructure
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,gmrairportsinfrastructure
2,Net Profit/Loss Before Extraordinary Items And Tax,-725.86,-1082.94,-3690.20,-2283.41,-3435.99,,2021,gmrairportsinfrastructure
3,Net CashFlow From Operating Activities,2299.23,3256.11,3.43,1375.85,2052.25,,2021,gmrairportsinfrastructure
4,Net Cash Used In Investing Activities,-2422.35,-1896.65,2433.38,-989.60,-3605.02,,2021,gmrairportsinfrastructure
5,Net Cash Used From Financing Activities,1731.29,-3893.86,-1055.94,1616.71,815.80,,2021,gmrairportsinfrastructure
6,Foreign Exchange Gains / Losses,12.10,0.61,0.90,2.29,5.82,,2021,gmrairportsinfrastructure
7,Adjustments On Amalgamation Merger Demerger Others,0.00,-146.80,0.00,0.00,-5.43,,2021,gmrairportsinfrastructure
8,Net Inc/Dec In Cash And Cash Equivalents,1620.27,-2680.59,1381.77,2005.25,-736.58,,2021,gmrairportsinfrastructure
9,Cash And Cash Equivalents Begin of Year,1619.45,4300.04,2918.27,913.02,1649.59,,2021,gmrairportsinfrastructure
10,Cash And Cash Equivalents End Of Year,3239.72,1619.45,4300.04,2918.27,913.01,,2021,gmrairportsinfrastructure
0,Cash Flow of GMR Airports Infrastructure (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,gmrairportsinfrastructure
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,gmrairportsinfrastructure
2,Net Profit/Loss Before Extraordinary Items And Tax,-725.86,-1082.94,-3690.20,-2283.41,-3435.99,,2022,gmrairportsinfrastructure
3,Net CashFlow From Operating Activities,2299.23,3256.11,3.43,1375.85,2052.25,,2022,gmrairportsinfrastructure
4,Net Cash Used In Investing Activities,-2422.35,-1896.65,2433.38,-989.60,-3605.02,,2022,gmrairportsinfrastructure
5,Net Cash Used From Financing Activities,1731.29,-3893.86,-1055.94,1616.71,815.80,,2022,gmrairportsinfrastructure
6,Foreign Exchange Gains / Losses,12.10,0.61,0.90,2.29,5.82,,2022,gmrairportsinfrastructure
7,Adjustments On Amalgamation Merger Demerger Others,0.00,-146.80,0.00,0.00,-5.43,,2022,gmrairportsinfrastructure
8,Net Inc/Dec In Cash And Cash Equivalents,1620.27,-2680.59,1381.77,2005.25,-736.58,,2022,gmrairportsinfrastructure
9,Cash And Cash Equivalents Begin of Year,1619.45,4300.04,2918.27,913.02,1649.59,,2022,gmrairportsinfrastructure
10,Cash And Cash Equivalents End Of Year,3239.72,1619.45,4300.04,2918.27,913.01,,2022,gmrairportsinfrastructure
0,Cash Flow of GMR Airports Infrastructure (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,gmrairportsinfrastructure
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,gmrairportsinfrastructure
2,Net Profit/Loss Before Extraordinary Items And Tax,-725.86,-1082.94,-3690.20,-2283.41,-3435.99,,2023,gmrairportsinfrastructure
3,Net CashFlow From Operating Activities,2299.23,3256.11,3.43,1375.85,2052.25,,2023,gmrairportsinfrastructure
4,Net Cash Used In Investing Activities,-2422.35,-1896.65,2433.38,-989.60,-3605.02,,2023,gmrairportsinfrastructure
5,Net Cash Used From Financing Activities,1731.29,-3893.86,-1055.94,1616.71,815.80,,2023,gmrairportsinfrastructure
6,Foreign Exchange Gains / Losses,12.10,0.61,0.90,2.29,5.82,,2023,gmrairportsinfrastructure
7,Adjustments On Amalgamation Merger Demerger Others,0.00,-146.80,0.00,0.00,-5.43,,2023,gmrairportsinfrastructure
8,Net Inc/Dec In Cash And Cash Equivalents,1620.27,-2680.59,1381.77,2005.25,-736.58,,2023,gmrairportsinfrastructure
9,Cash And Cash Equivalents Begin of Year,1619.45,4300.04,2918.27,913.02,1649.59,,2023,gmrairportsinfrastructure
10,Cash And Cash Equivalents End Of Year,3239.72,1619.45,4300.04,2918.27,913.01,,2023,gmrairportsinfrastructure
0,Cash Flow of Hindustan Aeronautics Ltd. (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,hindustanaeronauticsltd
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,hindustanaeronauticsltd
2,Net Profit/Loss Before Extraordinary Items And Tax,5827.73,5079.88,3239.06,2873.00,2328.38,,2018,hindustanaeronauticsltd
3,Net CashFlow From Operating Activities,8829.72,10032.78,15262.72,1621.13,-7700.28,,2018,hindustanaeronauticsltd
4,Net Cash Used In Investing Activities,-5728.02,-12759.51,-1270.96,-1328.92,5294.08,,2018,hindustanaeronauticsltd
5,Net Cash Used From Financing Activities,-1731.30,-1349.05,-7124.93,-39.76,2326.11,,2018,hindustanaeronauticsltd
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.09,,2018,hindustanaeronauticsltd
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2018,hindustanaeronauticsltd
8,Net Inc/Dec In Cash And Cash Equivalents,1370.40,-4075.78,6866.83,252.45,-80.00,,2018,hindustanaeronauticsltd
9,Cash And Cash Equivalents Begin of Year,3070.37,7146.15,279.32,26.87,106.87,,2018,hindustanaeronauticsltd
10,Cash And Cash Equivalents End Of Year,4440.77,3070.37,7146.15,279.32,26.87,,2018,hindustanaeronauticsltd
0,Cash Flow of Hindustan Aeronautics Ltd. (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,hindustanaeronauticsltd
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,hindustanaeronauticsltd
2,Net Profit/Loss Before Extraordinary Items And Tax,5827.73,5079.88,3239.06,2873.00,2328.38,,2019,hindustanaeronauticsltd
3,Net CashFlow From Operating Activities,8829.72,10032.78,15262.72,1621.13,-7700.28,,2019,hindustanaeronauticsltd
4,Net Cash Used In Investing Activities,-5728.02,-12759.51,-1270.96,-1328.92,5294.08,,2019,hindustanaeronauticsltd
5,Net Cash Used From Financing Activities,-1731.30,-1349.05,-7124.93,-39.76,2326.11,,2019,hindustanaeronauticsltd
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.09,,2019,hindustanaeronauticsltd
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2019,hindustanaeronauticsltd
8,Net Inc/Dec In Cash And Cash Equivalents,1370.40,-4075.78,6866.83,252.45,-80.00,,2019,hindustanaeronauticsltd
9,Cash And Cash Equivalents Begin of Year,3070.37,7146.15,279.32,26.87,106.87,,2019,hindustanaeronauticsltd
10,Cash And Cash Equivalents End Of Year,4440.77,3070.37,7146.15,279.32,26.87,,2019,hindustanaeronauticsltd
0,Cash Flow of Hindustan Aeronautics Ltd. (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,hindustanaeronauticsltd
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,hindustanaeronauticsltd
2,Net Profit/Loss Before Extraordinary Items And Tax,5827.73,5079.88,3239.06,2873.00,2328.38,,2020,hindustanaeronauticsltd
3,Net CashFlow From Operating Activities,8829.72,10032.78,15262.72,1621.13,-7700.28,,2020,hindustanaeronauticsltd
4,Net Cash Used In Investing Activities,-5728.02,-12759.51,-1270.96,-1328.92,5294.08,,2020,hindustanaeronauticsltd
5,Net Cash Used From Financing Activities,-1731.30,-1349.05,-7124.93,-39.76,2326.11,,2020,hindustanaeronauticsltd
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.09,,2020,hindustanaeronauticsltd
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2020,hindustanaeronauticsltd
8,Net Inc/Dec In Cash And Cash Equivalents,1370.40,-4075.78,6866.83,252.45,-80.00,,2020,hindustanaeronauticsltd
9,Cash And Cash Equivalents Begin of Year,3070.37,7146.15,279.32,26.87,106.87,,2020,hindustanaeronauticsltd
10,Cash And Cash Equivalents End Of Year,4440.77,3070.37,7146.15,279.32,26.87,,2020,hindustanaeronauticsltd
0,Cash Flow of Hindustan Aeronautics Ltd. (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,hindustanaeronauticsltd
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,hindustanaeronauticsltd
2,Net Profit/Loss Before Extraordinary Items And Tax,5827.73,5079.88,3239.06,2873.00,2328.38,,2021,hindustanaeronauticsltd
3,Net CashFlow From Operating Activities,8829.72,10032.78,15262.72,1621.13,-7700.28,,2021,hindustanaeronauticsltd
4,Net Cash Used In Investing Activities,-5728.02,-12759.51,-1270.96,-1328.92,5294.08,,2021,hindustanaeronauticsltd
5,Net Cash Used From Financing Activities,-1731.30,-1349.05,-7124.93,-39.76,2326.11,,2021,hindustanaeronauticsltd
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.09,,2021,hindustanaeronauticsltd
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2021,hindustanaeronauticsltd
8,Net Inc/Dec In Cash And Cash Equivalents,1370.40,-4075.78,6866.83,252.45,-80.00,,2021,hindustanaeronauticsltd
9,Cash And Cash Equivalents Begin of Year,3070.37,7146.15,279.32,26.87,106.87,,2021,hindustanaeronauticsltd
10,Cash And Cash Equivalents End Of Year,4440.77,3070.37,7146.15,279.32,26.87,,2021,hindustanaeronauticsltd
0,Cash Flow of Hindustan Aeronautics Ltd. (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,hindustanaeronauticsltd
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,hindustanaeronauticsltd
2,Net Profit/Loss Before Extraordinary Items And Tax,5827.73,5079.88,3239.06,2873.00,2328.38,,2022,hindustanaeronauticsltd
3,Net CashFlow From Operating Activities,8829.72,10032.78,15262.72,1621.13,-7700.28,,2022,hindustanaeronauticsltd
4,Net Cash Used In Investing Activities,-5728.02,-12759.51,-1270.96,-1328.92,5294.08,,2022,hindustanaeronauticsltd
5,Net Cash Used From Financing Activities,-1731.30,-1349.05,-7124.93,-39.76,2326.11,,2022,hindustanaeronauticsltd
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.09,,2022,hindustanaeronauticsltd
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2022,hindustanaeronauticsltd
8,Net Inc/Dec In Cash And Cash Equivalents,1370.40,-4075.78,6866.83,252.45,-80.00,,2022,hindustanaeronauticsltd
9,Cash And Cash Equivalents Begin of Year,3070.37,7146.15,279.32,26.87,106.87,,2022,hindustanaeronauticsltd
10,Cash And Cash Equivalents End Of Year,4440.77,3070.37,7146.15,279.32,26.87,,2022,hindustanaeronauticsltd
0,Cash Flow of Hindustan Aeronautics Ltd. (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,hindustanaeronauticsltd
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,hindustanaeronauticsltd
2,Net Profit/Loss Before Extraordinary Items And Tax,5827.73,5079.88,3239.06,2873.00,2328.38,,2023,hindustanaeronauticsltd
3,Net CashFlow From Operating Activities,8829.72,10032.78,15262.72,1621.13,-7700.28,,2023,hindustanaeronauticsltd
4,Net Cash Used In Investing Activities,-5728.02,-12759.51,-1270.96,-1328.92,5294.08,,2023,hindustanaeronauticsltd
5,Net Cash Used From Financing Activities,-1731.30,-1349.05,-7124.93,-39.76,2326.11,,2023,hindustanaeronauticsltd
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.09,,2023,hindustanaeronauticsltd
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2023,hindustanaeronauticsltd
8,Net Inc/Dec In Cash And Cash Equivalents,1370.40,-4075.78,6866.83,252.45,-80.00,,2023,hindustanaeronauticsltd
9,Cash And Cash Equivalents Begin of Year,3070.37,7146.15,279.32,26.87,106.87,,2023,hindustanaeronauticsltd
10,Cash And Cash Equivalents End Of Year,4440.77,3070.37,7146.15,279.32,26.87,,2023,hindustanaeronauticsltd
0,Cash Flow of Havells India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,havellsindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,havellsindia
2,Net Profit/Loss Before Extraordinary Items And Tax,1447.06,1606.56,1437.55,904.11,1144.14,,2018,havellsindia
3,Net CashFlow From Operating Activities,564.93,1727.83,660.33,826.71,501.28,,2018,havellsindia
4,Net Cash Used In Investing Activities,35.04,-758.56,-762.85,-547.65,188.33,,2018,havellsindia
5,Net Cash Used From Financing Activities,-906.93,-547.15,189.77,-715.90,-318.09,,2018,havellsindia
6,Foreign Exchange Gains / Losses,-3.73,-0.90,-0.33,0.00,-3.44,,2018,havellsindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2018,havellsindia
8,Net Inc/Dec In Cash And Cash Equivalents,-310.69,421.22,86.92,-436.84,368.08,,2018,havellsindia
9,Cash And Cash Equivalents Begin of Year,775.84,354.62,267.70,704.54,336.46,,2018,havellsindia
10,Cash And Cash Equivalents End Of Year,465.15,775.84,354.62,267.70,704.54,,2018,havellsindia
0,Cash Flow of Havells India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,havellsindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,havellsindia
2,Net Profit/Loss Before Extraordinary Items And Tax,1447.06,1606.56,1437.55,904.11,1144.14,,2019,havellsindia
3,Net CashFlow From Operating Activities,564.93,1727.83,660.33,826.71,501.28,,2019,havellsindia
4,Net Cash Used In Investing Activities,35.04,-758.56,-762.85,-547.65,188.33,,2019,havellsindia
5,Net Cash Used From Financing Activities,-906.93,-547.15,189.77,-715.90,-318.09,,2019,havellsindia
6,Foreign Exchange Gains / Losses,-3.73,-0.90,-0.33,0.00,-3.44,,2019,havellsindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2019,havellsindia
8,Net Inc/Dec In Cash And Cash Equivalents,-310.69,421.22,86.92,-436.84,368.08,,2019,havellsindia
9,Cash And Cash Equivalents Begin of Year,775.84,354.62,267.70,704.54,336.46,,2019,havellsindia
10,Cash And Cash Equivalents End Of Year,465.15,775.84,354.62,267.70,704.54,,2019,havellsindia
0,Cash Flow of Havells India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,havellsindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,havellsindia
2,Net Profit/Loss Before Extraordinary Items And Tax,1447.06,1606.56,1437.55,904.11,1144.14,,2020,havellsindia
3,Net CashFlow From Operating Activities,564.93,1727.83,660.33,826.71,501.28,,2020,havellsindia
4,Net Cash Used In Investing Activities,35.04,-758.56,-762.85,-547.65,188.33,,2020,havellsindia
5,Net Cash Used From Financing Activities,-906.93,-547.15,189.77,-715.90,-318.09,,2020,havellsindia
6,Foreign Exchange Gains / Losses,-3.73,-0.90,-0.33,0.00,-3.44,,2020,havellsindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2020,havellsindia
8,Net Inc/Dec In Cash And Cash Equivalents,-310.69,421.22,86.92,-436.84,368.08,,2020,havellsindia
9,Cash And Cash Equivalents Begin of Year,775.84,354.62,267.70,704.54,336.46,,2020,havellsindia
10,Cash And Cash Equivalents End Of Year,465.15,775.84,354.62,267.70,704.54,,2020,havellsindia
0,Cash Flow of Havells India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,havellsindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,havellsindia
2,Net Profit/Loss Before Extraordinary Items And Tax,1447.06,1606.56,1437.55,904.11,1144.14,,2021,havellsindia
3,Net CashFlow From Operating Activities,564.93,1727.83,660.33,826.71,501.28,,2021,havellsindia
4,Net Cash Used In Investing Activities,35.04,-758.56,-762.85,-547.65,188.33,,2021,havellsindia
5,Net Cash Used From Financing Activities,-906.93,-547.15,189.77,-715.90,-318.09,,2021,havellsindia
6,Foreign Exchange Gains / Losses,-3.73,-0.90,-0.33,0.00,-3.44,,2021,havellsindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2021,havellsindia
8,Net Inc/Dec In Cash And Cash Equivalents,-310.69,421.22,86.92,-436.84,368.08,,2021,havellsindia
9,Cash And Cash Equivalents Begin of Year,775.84,354.62,267.70,704.54,336.46,,2021,havellsindia
10,Cash And Cash Equivalents End Of Year,465.15,775.84,354.62,267.70,704.54,,2021,havellsindia
0,Cash Flow of Havells India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,havellsindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,havellsindia
2,Net Profit/Loss Before Extraordinary Items And Tax,1447.06,1606.56,1437.55,904.11,1144.14,,2022,havellsindia
3,Net CashFlow From Operating Activities,564.93,1727.83,660.33,826.71,501.28,,2022,havellsindia
4,Net Cash Used In Investing Activities,35.04,-758.56,-762.85,-547.65,188.33,,2022,havellsindia
5,Net Cash Used From Financing Activities,-906.93,-547.15,189.77,-715.90,-318.09,,2022,havellsindia
6,Foreign Exchange Gains / Losses,-3.73,-0.90,-0.33,0.00,-3.44,,2022,havellsindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2022,havellsindia
8,Net Inc/Dec In Cash And Cash Equivalents,-310.69,421.22,86.92,-436.84,368.08,,2022,havellsindia
9,Cash And Cash Equivalents Begin of Year,775.84,354.62,267.70,704.54,336.46,,2022,havellsindia
10,Cash And Cash Equivalents End Of Year,465.15,775.84,354.62,267.70,704.54,,2022,havellsindia
0,Cash Flow of Havells India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,havellsindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,havellsindia
2,Net Profit/Loss Before Extraordinary Items And Tax,1447.06,1606.56,1437.55,904.11,1144.14,,2023,havellsindia
3,Net CashFlow From Operating Activities,564.93,1727.83,660.33,826.71,501.28,,2023,havellsindia
4,Net Cash Used In Investing Activities,35.04,-758.56,-762.85,-547.65,188.33,,2023,havellsindia
5,Net Cash Used From Financing Activities,-906.93,-547.15,189.77,-715.90,-318.09,,2023,havellsindia
6,Foreign Exchange Gains / Losses,-3.73,-0.90,-0.33,0.00,-3.44,,2023,havellsindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2023,havellsindia
8,Net Inc/Dec In Cash And Cash Equivalents,-310.69,421.22,86.92,-436.84,368.08,,2023,havellsindia
9,Cash And Cash Equivalents Begin of Year,775.84,354.62,267.70,704.54,336.46,,2023,havellsindia
10,Cash And Cash Equivalents End Of Year,465.15,775.84,354.62,267.70,704.54,,2023,havellsindia
0,Cash Flow of HDFC Life Insurance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,hdfclifeinsurancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,hdfclifeinsurancecompany
2,Net Profit/Loss Before Extraordinary Items And Tax,59742.68,48788.05,3955.46,1313.92,1291.02,,2018,hdfclifeinsurancecompany
3,Net CashFlow From Operating Activities,6883.17,5942.54,9702.84,7378.33,9868.30,,2018,hdfclifeinsurancecompany
4,Net Cash Used In Investing Activities,-10087.38,-1585.62,-8946.28,-7806.56,-10181.78,,2018,hdfclifeinsurancecompany
5,Net Cash Used From Financing Activities,1984.71,-238.19,678.29,37.97,-337.17,,2018,hdfclifeinsurancecompany
6,Foreign Exchange Gains / Losses,16.06,6.11,-5.40,17.55,-0.24,,2018,hdfclifeinsurancecompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2018,hdfclifeinsurancecompany
8,Net Inc/Dec In Cash And Cash Equivalents,-1203.44,4124.85,1429.45,-372.71,-650.89,,2018,hdfclifeinsurancecompany
9,Cash And Cash Equivalents Begin of Year,12024.35,7218.47,5789.01,6152.67,6803.56,,2018,hdfclifeinsurancecompany
10,Cash And Cash Equivalents End Of Year,10820.91,11343.31,7218.47,5779.96,6152.67,,2018,hdfclifeinsurancecompany
0,Cash Flow of HDFC Life Insurance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,hdfclifeinsurancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,hdfclifeinsurancecompany
2,Net Profit/Loss Before Extraordinary Items And Tax,59742.68,48788.05,3955.46,1313.92,1291.02,,2019,hdfclifeinsurancecompany
3,Net CashFlow From Operating Activities,6883.17,5942.54,9702.84,7378.33,9868.30,,2019,hdfclifeinsurancecompany
4,Net Cash Used In Investing Activities,-10087.38,-1585.62,-8946.28,-7806.56,-10181.78,,2019,hdfclifeinsurancecompany
5,Net Cash Used From Financing Activities,1984.71,-238.19,678.29,37.97,-337.17,,2019,hdfclifeinsurancecompany
6,Foreign Exchange Gains / Losses,16.06,6.11,-5.40,17.55,-0.24,,2019,hdfclifeinsurancecompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2019,hdfclifeinsurancecompany
8,Net Inc/Dec In Cash And Cash Equivalents,-1203.44,4124.85,1429.45,-372.71,-650.89,,2019,hdfclifeinsurancecompany
9,Cash And Cash Equivalents Begin of Year,12024.35,7218.47,5789.01,6152.67,6803.56,,2019,hdfclifeinsurancecompany
10,Cash And Cash Equivalents End Of Year,10820.91,11343.31,7218.47,5779.96,6152.67,,2019,hdfclifeinsurancecompany
0,Cash Flow of HDFC Life Insurance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,hdfclifeinsurancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,hdfclifeinsurancecompany
2,Net Profit/Loss Before Extraordinary Items And Tax,59742.68,48788.05,3955.46,1313.92,1291.02,,2020,hdfclifeinsurancecompany
3,Net CashFlow From Operating Activities,6883.17,5942.54,9702.84,7378.33,9868.30,,2020,hdfclifeinsurancecompany
4,Net Cash Used In Investing Activities,-10087.38,-1585.62,-8946.28,-7806.56,-10181.78,,2020,hdfclifeinsurancecompany
5,Net Cash Used From Financing Activities,1984.71,-238.19,678.29,37.97,-337.17,,2020,hdfclifeinsurancecompany
6,Foreign Exchange Gains / Losses,16.06,6.11,-5.40,17.55,-0.24,,2020,hdfclifeinsurancecompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2020,hdfclifeinsurancecompany
8,Net Inc/Dec In Cash And Cash Equivalents,-1203.44,4124.85,1429.45,-372.71,-650.89,,2020,hdfclifeinsurancecompany
9,Cash And Cash Equivalents Begin of Year,12024.35,7218.47,5789.01,6152.67,6803.56,,2020,hdfclifeinsurancecompany
10,Cash And Cash Equivalents End Of Year,10820.91,11343.31,7218.47,5779.96,6152.67,,2020,hdfclifeinsurancecompany
0,Cash Flow of HDFC Life Insurance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,hdfclifeinsurancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,hdfclifeinsurancecompany
2,Net Profit/Loss Before Extraordinary Items And Tax,59742.68,48788.05,3955.46,1313.92,1291.02,,2021,hdfclifeinsurancecompany
3,Net CashFlow From Operating Activities,6883.17,5942.54,9702.84,7378.33,9868.30,,2021,hdfclifeinsurancecompany
4,Net Cash Used In Investing Activities,-10087.38,-1585.62,-8946.28,-7806.56,-10181.78,,2021,hdfclifeinsurancecompany
5,Net Cash Used From Financing Activities,1984.71,-238.19,678.29,37.97,-337.17,,2021,hdfclifeinsurancecompany
6,Foreign Exchange Gains / Losses,16.06,6.11,-5.40,17.55,-0.24,,2021,hdfclifeinsurancecompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2021,hdfclifeinsurancecompany
8,Net Inc/Dec In Cash And Cash Equivalents,-1203.44,4124.85,1429.45,-372.71,-650.89,,2021,hdfclifeinsurancecompany
9,Cash And Cash Equivalents Begin of Year,12024.35,7218.47,5789.01,6152.67,6803.56,,2021,hdfclifeinsurancecompany
10,Cash And Cash Equivalents End Of Year,10820.91,11343.31,7218.47,5779.96,6152.67,,2021,hdfclifeinsurancecompany
0,Cash Flow of HDFC Life Insurance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,hdfclifeinsurancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,hdfclifeinsurancecompany
2,Net Profit/Loss Before Extraordinary Items And Tax,59742.68,48788.05,3955.46,1313.92,1291.02,,2022,hdfclifeinsurancecompany
3,Net CashFlow From Operating Activities,6883.17,5942.54,9702.84,7378.33,9868.30,,2022,hdfclifeinsurancecompany
4,Net Cash Used In Investing Activities,-10087.38,-1585.62,-8946.28,-7806.56,-10181.78,,2022,hdfclifeinsurancecompany
5,Net Cash Used From Financing Activities,1984.71,-238.19,678.29,37.97,-337.17,,2022,hdfclifeinsurancecompany
6,Foreign Exchange Gains / Losses,16.06,6.11,-5.40,17.55,-0.24,,2022,hdfclifeinsurancecompany
