,0,1,2,3,4,5,6,Stock
4,Net Cash Used In Investing Activities,-1192.22,-1053.28,-927.31,940.98,-71.53,,petronetlng
5,Net Cash Used From Financing Activities,-2368.06,-2210.91,-2758.58,-3054.65,-2547.61,,petronetlng
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,petronetlng
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,petronetlng
8,Net Inc/Dec In Cash And Cash Equivalents,-991.26,204.59,-126.69,749.44,-477.72,,petronetlng
9,Cash And Cash Equivalents Begin of Year,1053.92,849.33,976.02,226.58,704.30,,petronetlng
10,Cash And Cash Equivalents End Of Year,62.66,1053.92,849.33,976.02,226.58,,petronetlng
0,Cash Flow of Pidilite Industries (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,pidiliteindustries
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,pidiliteindustries
2,Net Profit/Loss Before Extraordinary Items And Tax,1723.24,1613.78,1522.49,1469.77,1341.62,,pidiliteindustries
3,Net CashFlow From Operating Activities,1557.57,955.37,1392.13,1279.55,844.78,,pidiliteindustries
4,Net Cash Used In Investing Activities,-898.95,-558.14,-1687.89,102.94,-513.14,,pidiliteindustries
5,Net Cash Used From Financing Activities,-656.43,-467.96,-76.24,-849.21,-360.56,,pidiliteindustries
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,pidiliteindustries
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,pidiliteindustries
8,Net Inc/Dec In Cash And Cash Equivalents,2.19,-70.73,-372.00,533.28,-28.92,,pidiliteindustries
9,Cash And Cash Equivalents Begin of Year,256.42,327.15,606.55,73.27,102.19,,pidiliteindustries
10,Cash And Cash Equivalents End Of Year,258.61,256.42,234.55,606.55,73.27,,pidiliteindustries
0,Cash Flow of Piramal Enterprises (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,piramalenterprises
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,piramalenterprises
2,Net Profit/Loss Before Extraordinary Items And Tax,-2464.34,2024.68,3058.48,917.56,2471.48,,piramalenterprises
3,Net CashFlow From Operating Activities,1359.34,8749.59,3664.54,7516.34,-11611.16,,piramalenterprises
4,Net Cash Used In Investing Activities,-351.24,-2226.18,-2772.25,7468.69,-826.51,,piramalenterprises
5,Net Cash Used From Financing Activities,-3324.53,-6987.97,2071.58,-13018.56,10751.82,,piramalenterprises
6,Foreign Exchange Gains / Losses,0.00,-2.05,-4.22,21.87,12.18,,piramalenterprises
7,Adjustments On Amalgamation Merger Demerger Others,-238.63,1166.59,10.42,0.00,-5.71,,piramalenterprises
8,Net Inc/Dec In Cash And Cash Equivalents,-2555.06,699.98,2970.07,1988.34,-1679.38,,piramalenterprises
9,Cash And Cash Equivalents Begin of Year,6284.06,5581.65,2611.58,623.24,2302.62,,piramalenterprises
10,Cash And Cash Equivalents End Of Year,3729.00,6281.63,5581.65,2611.58,623.24,,piramalenterprises
0,Cash Flow of Polycab India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,polycabindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,polycabindia
2,Net Profit/Loss Before Extraordinary Items And Tax,1707.26,1211.18,1064.97,1009.99,756.06,,polycabindia
3,Net CashFlow From Operating Activities,1427.52,511.61,1252.42,244.34,1229.88,,polycabindia
4,Net Cash Used In Investing Activities,-1202.65,-426.95,-1012.09,-262.25,-407.66,,polycabindia
5,Net Cash Used From Financing Activities,-227.07,-200.69,-174.77,11.01,-651.40,,polycabindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,polycabindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,polycabindia
8,Net Inc/Dec In Cash And Cash Equivalents,-2.20,-116.03,65.56,-6.90,170.83,,polycabindia
9,Cash And Cash Equivalents Begin of Year,121.69,237.72,172.16,179.06,8.23,,polycabindia
10,Cash And Cash Equivalents End Of Year,119.49,121.69,237.72,172.16,179.06,,polycabindia
0,Cash Flow of Power Finance Corporation (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,powerfinancecorporation
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,powerfinancecorporation
2,Net Profit/Loss Before Extraordinary Items And Tax,26496.07,23382.22,19890.73,14092.67,17862.03,,powerfinancecorporation
3,Net CashFlow From Operating Activities,-74698.93,1632.47,-59142.61,-42689.90,-80251.82,,powerfinancecorporation
4,Net Cash Used In Investing Activities,-1693.58,-366.55,1741.06,469.81,-13463.02,,powerfinancecorporation
5,Net Cash Used From Financing Activities,75518.27,-5279.42,60424.08,43398.66,93616.44,,powerfinancecorporation
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,powerfinancecorporation
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,powerfinancecorporation
8,Net Inc/Dec In Cash And Cash Equivalents,-874.24,-4013.50,3022.53,1178.57,-98.40,,powerfinancecorporation
9,Cash And Cash Equivalents Begin of Year,914.24,4927.74,1905.21,726.64,825.04,,powerfinancecorporation
10,Cash And Cash Equivalents End Of Year,40.00,914.24,4927.74,1905.21,726.64,,powerfinancecorporation
0,Cash Flow of Power Grid Corporation of India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,powergridcorporationindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,powergridcorporationindia
2,Net Profit/Loss Before Extraordinary Items And Tax,17453.05,19497.49,15575.31,14946.54,8453.09,,powergridcorporationindia
3,Net CashFlow From Operating Activities,38004.74,26123.52,29312.15,31040.48,23380.67,,powergridcorporationindia
4,Net Cash Used In Investing Activities,-6125.70,752.79,-8972.95,-11042.25,-18836.96,,powergridcorporationindia
5,Net Cash Used From Financing Activities,-29263.98,-28966.94,-20521.05,-18805.84,-2430.78,,powergridcorporationindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,powergridcorporationindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,-180.51,0.00,0.00,,powergridcorporationindia
8,Net Inc/Dec In Cash And Cash Equivalents,2615.06,-2090.63,-362.36,1192.39,2112.93,,powergridcorporationindia
9,Cash And Cash Equivalents Begin of Year,2577.11,4667.74,4849.59,3647.73,1534.80,,powergridcorporationindia
10,Cash And Cash Equivalents End Of Year,5192.17,2577.11,4487.23,4840.12,3647.73,,powergridcorporationindia
0,Cash Flow of Punjab National Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,punjabnationalbank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,punjabnationalbank
2,Net Profit/Loss Before Extraordinary Items And Tax,5140.53,4779.30,4194.00,17271.92,-10026.41,,punjabnationalbank
3,Net CashFlow From Operating Activities,22592.10,19932.33,1239.53,-12743.54,-34157.97,,punjabnationalbank
4,Net Cash Used In Investing Activities,-732.47,-1104.38,-786.84,-987.10,224.79,,punjabnationalbank
5,Net Cash Used From Financing Activities,1274.97,2031.50,5415.16,14190.41,13741.00,,punjabnationalbank
6,Foreign Exchange Gains / Losses,0.00,0.00,29710.82,0.00,0.00,,punjabnationalbank
7,Net Inc/Dec In Cash And Cash Equivalents,23134.60,20859.45,35578.68,459.77,-20192.18,,punjabnationalbank
8,Cash And Cash Equivalents Begin of Year,134193.88,113334.43,77755.75,77295.98,97488.15,,punjabnationalbank
9,Cash And Cash Equivalents End Of Year,157328.48,134193.88,113334.43,77755.75,77295.97,,punjabnationalbank
0,Cash Flow of RBL Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,rblbank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,rblbank
2,Net Profit/Loss Before Extraordinary Items And Tax,1221.15,-206.50,712.03,747.35,1297.84,,rblbank
3,Net CashFlow From Operating Activities,-11031.25,6448.91,7631.44,-5172.56,78.24,,rblbank
4,Net Cash Used In Investing Activities,-233.55,-264.03,-174.18,-222.79,-201.71,,rblbank
5,Net Cash Used From Financing Activities,2234.69,-109.30,-4206.67,7697.85,2566.64,,rblbank
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,rblbank
7,Net Inc/Dec In Cash And Cash Equivalents,-9030.11,6075.58,3250.60,2302.50,2443.18,,rblbank
8,Cash And Cash Equivalents Begin of Year,17552.15,11476.57,8225.98,5923.48,3480.31,,rblbank
9,Cash And Cash Equivalents End Of Year,8522.05,17552.15,11476.57,8225.98,5923.48,,rblbank
0,Cash Flow of REC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,rec
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,rec
2,Net Profit/Loss Before Extraordinary Items And Tax,13897.67,12430.53,10779.59,7029.98,8090.44,,rec
3,Net CashFlow From Operating Activities,-37359.77,-3909.68,-43512.33,-32711.91,-35865.80,,rec
4,Net Cash Used In Investing Activities,-942.95,-287.46,860.52,121.43,456.77,,rec
5,Net Cash Used From Financing Activities,38122.84,3158.89,42113.34,33926.20,35542.59,,rec
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,rec
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,rec
8,Net Inc/Dec In Cash And Cash Equivalents,-179.88,-1038.25,-538.47,1335.72,133.56,,rec
9,Cash And Cash Equivalents Begin of Year,140.99,1179.24,1717.71,381.99,248.43,,rec
10,Cash And Cash Equivalents End Of Year,-38.89,140.99,1179.24,1717.71,381.99,,rec
0,Cash Flow of Reliance Industries (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,relianceindustries
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,relianceindustries
2,Net Profit/Loss Before Extraordinary Items And Tax,94801.00,84142.00,55461.00,53606.00,55227.00,,relianceindustries
3,Net CashFlow From Operating Activities,115032.00,110654.00,26185.00,94877.00,42346.00,,relianceindustries
4,Net Cash Used In Investing Activities,-91235.00,-110103.00,-141634.00,-72520.00,-95128.00,,relianceindustries
5,Net Cash Used From Financing Activities,10455.00,17289.00,101902.00,-2541.00,55906.00,,relianceindustries
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,relianceindustries
7,Adjustments On Amalgamation Merger Demerger Others,-1766.00,941.00,24.00,23.00,621.00,,relianceindustries
8,Net Inc/Dec In Cash And Cash Equivalents,32486.00,18781.00,-13523.00,19839.00,3745.00,,relianceindustries
9,Cash And Cash Equivalents Begin of Year,36178.00,17397.00,30920.00,11081.00,7336.00,,relianceindustries
10,Cash And Cash Equivalents End Of Year,68664.00,36178.00,17397.00,30920.00,11081.00,,relianceindustries
0,Cash Flow of SBI Cards & Payment Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,sbicardspaymentservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,sbicardspaymentservices
2,Net Profit/Loss Before Extraordinary Items And Tax,3030.57,2172.16,1323.73,1729.63,1331.60,,sbicardspaymentservices
3,Net CashFlow From Operating Activities,-6670.51,-4391.46,692.32,-4066.87,-2364.94,,sbicardspaymentservices
4,Net Cash Used In Investing Activities,-921.44,-538.12,-996.78,-73.23,-72.39,,sbicardspaymentservices
5,Net Cash Used From Financing Activities,7823.58,5044.54,431.75,3921.73,2741.43,,sbicardspaymentservices
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,sbicardspaymentservices
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,sbicardspaymentservices
8,Net Inc/Dec In Cash And Cash Equivalents,231.63,114.96,127.29,-218.37,304.10,,sbicardspaymentservices
9,Cash And Cash Equivalents Begin of Year,758.16,643.20,515.91,733.50,472.68,,sbicardspaymentservices
10,Cash And Cash Equivalents End Of Year,989.79,758.16,643.20,515.13,776.78,,sbicardspaymentservices
0,Cash Flow of SBI Life Insurance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,sbilifeinsurancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,sbilifeinsurancecompany
2,Net Profit/Loss Before Extraordinary Items And Tax,0.00,0.00,0.00,0.00,0.00,,sbilifeinsurancecompany
3,Net CashFlow From Operating Activities,0.00,21851.94,23877.64,19298.59,13472.86,,sbilifeinsurancecompany
4,Net Cash Used In Investing Activities,0.00,-21611.01,-19202.71,-16986.90,-13552.86,,sbilifeinsurancecompany
5,Net Cash Used From Financing Activities,0.00,-231.01,2.65,-198.48,-241.06,,sbilifeinsurancecompany
6,Foreign Exchange Gains / Losses,0.00,0.00,-0.59,0.51,0.46,,sbilifeinsurancecompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,sbilifeinsurancecompany
8,Net Inc/Dec In Cash And Cash Equivalents,0.00,9.92,4676.99,2113.72,-320.61,,sbilifeinsurancecompany
9,Cash And Cash Equivalents Begin of Year,0.00,10874.70,6197.71,4083.98,4404.59,,sbilifeinsurancecompany
10,Cash And Cash Equivalents End Of Year,0.00,10884.62,10874.70,6197.71,4083.98,,sbilifeinsurancecompany
0,Cash Flow of SRF (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,srf
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,srf
2,Net Profit/Loss Before Extraordinary Items And Tax,2823.99,2585.55,1609.92,1070.55,826.89,,srf
3,Net CashFlow From Operating Activities,2901.71,2105.72,1771.68,1304.44,895.64,,srf
4,Net Cash Used In Investing Activities,-2961.41,-1587.74,-1499.68,-1180.33,-1014.18,,srf
5,Net Cash Used From Financing Activities,219.58,-207.28,-251.11,-198.99,245.77,,srf
6,Foreign Exchange Gains / Losses,-2.38,1.49,0.96,1.77,-24.69,,srf
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,srf
8,Net Inc/Dec In Cash And Cash Equivalents,157.50,312.19,21.85,-73.11,102.54,,srf
9,Cash And Cash Equivalents Begin of Year,450.48,138.29,116.44,189.55,87.01,,srf
10,Cash And Cash Equivalents End Of Year,607.98,450.48,138.29,116.44,189.55,,srf
0,Cash Flow of Samvardhana Motherson International (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,samvardhanamothersoninternational
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,samvardhanamothersoninternational
2,Net Profit/Loss Before Extraordinary Items And Tax,2404.80,1424.20,1612.90,2112.90,3200.30,,samvardhanamothersoninternational
3,Net CashFlow From Operating Activities,4643.00,2462.70,5051.30,6352.00,4312.40,,samvardhanamothersoninternational
4,Net Cash Used In Investing Activities,-2244.80,-2311.90,-1893.50,-2239.90,-3310.50,,samvardhanamothersoninternational
5,Net Cash Used From Financing Activities,-2734.20,-1217.40,-2097.50,-2802.90,-224.60,,samvardhanamothersoninternational
6,Foreign Exchange Gains / Losses,-3.50,7.50,7.50,19.70,-8.00,,samvardhanamothersoninternational
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,samvardhanamothersoninternational
8,Net Inc/Dec In Cash And Cash Equivalents,-339.50,-1059.10,1067.80,1328.90,769.30,,samvardhanamothersoninternational
9,Cash And Cash Equivalents Begin of Year,4877.50,5936.60,4868.80,3539.90,2770.60,,samvardhanamothersoninternational
10,Cash And Cash Equivalents End Of Year,4538.00,4877.50,5936.60,4868.80,3539.90,,samvardhanamothersoninternational
0,Cash Flow of Shree Cements (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,shreecements
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,shreecements
2,Net Profit/Loss Before Extraordinary Items And Tax,1495.04,2891.82,3004.08,1934.26,1323.77,,shreecements
3,Net CashFlow From Operating Activities,2568.74,2667.98,4253.79,3973.18,2080.02,,shreecements
4,Net Cash Used In Investing Activities,-2414.49,-2151.37,-2645.04,-5598.71,-721.52,,shreecements
5,Net Cash Used From Financing Activities,-276.71,-849.38,-1232.64,1581.06,-1275.99,,shreecements
6,Foreign Exchange Gains / Losses,9.10,8.49,-5.81,8.44,1.69,,shreecements
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,shreecements
8,Net Inc/Dec In Cash And Cash Equivalents,-113.36,-324.28,370.30,-36.03,84.20,,shreecements
9,Cash And Cash Equivalents Begin of Year,127.71,451.99,81.69,117.72,33.52,,shreecements
10,Cash And Cash Equivalents End Of Year,14.35,127.71,451.99,81.69,117.72,,shreecements
0,Cash Flow of Shriram Finance (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,shriramfinance
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,shriramfinance
2,Net Profit/Loss Before Extraordinary Items And Tax,8213.72,3549.25,3278.01,3438.67,3778.27,,shriramfinance
3,Net CashFlow From Operating Activities,-17625.25,-8859.02,-4238.76,-2463.58,-5534.98,,shriramfinance
4,Net Cash Used In Investing Activities,-193.04,-34.33,-24.89,-55.20,-76.14,,shriramfinance
5,Net Cash Used From Financing Activities,11819.51,8504.86,12225.59,4578.63,5549.55,,shriramfinance
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,shriramfinance
7,Adjustments On Amalgamation Merger Demerger Others,5269.18,0.00,0.00,0.00,0.00,,shriramfinance
8,Net Inc/Dec In Cash And Cash Equivalents,-729.60,-388.49,7961.94,2059.85,-61.57,,shriramfinance
9,Cash And Cash Equivalents Begin of Year,10662.44,11050.93,3088.99,1029.14,1090.71,,shriramfinance
10,Cash And Cash Equivalents End Of Year,9932.84,10662.44,11050.93,3088.99,1029.14,,shriramfinance
0,Cash Flow of Siemens (in Rs. Cr.),Sep 22,Sep 21,Sep 20,Sep 19,Sep 18,,siemens
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,siemens
2,Net Profit/Loss Before Extraordinary Items And Tax,2081.70,1334.00,1035.60,1659.40,1401.50,,siemens
3,Net CashFlow From Operating Activities,978.50,1422.10,719.70,1291.70,99.80,,siemens
4,Net Cash Used In Investing Activities,-35.30,-2389.30,870.90,-1152.80,-174.60,,siemens
5,Net Cash Used From Financing Activities,-392.20,-501.80,-386.00,-311.60,-305.30,,siemens
6,Foreign Exchange Gains / Losses,1.20,0.00,0.30,-1.10,0.80,,siemens
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,siemens
8,Net Inc/Dec In Cash And Cash Equivalents,552.20,-1469.00,1204.90,-173.80,-379.30,,siemens
9,Cash And Cash Equivalents Begin of Year,448.40,1917.40,712.50,886.30,1265.60,,siemens
10,Cash And Cash Equivalents End Of Year,1000.60,448.40,1917.40,712.50,886.30,,siemens
0,Cash Flow of State Bank of India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,statebankindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,statebankindia
2,Net Profit/Loss Before Extraordinary Items And Tax,74488.30,48756.34,30921.71,31907.56,4451.06,,statebankindia
3,Net CashFlow From Operating Activities,-86013.68,57694.85,89918.93,23928.53,29556.01,,statebankindia
4,Net Cash Used In Investing Activities,-4040.97,-3618.51,-3736.23,-3323.69,-856.77,,statebankindia
5,Net Cash Used From Financing Activities,6386.38,-3844.51,7142.67,5429.52,447.64,,statebankindia
6,Foreign Exchange Gains / Losses,3075.05,966.27,66.40,2768.64,1076.29,,statebankindia
7,Net Inc/Dec In Cash And Cash Equivalents,-80593.21,51198.09,93391.77,28803.00,30223.16,,statebankindia
8,Cash And Cash Equivalents Begin of Year,398905.12,347707.04,254315.26,225512.26,195289.11,,statebankindia
9,Cash And Cash Equivalents End Of Year,318311.91,398905.12,347707.04,254315.26,225512.26,,statebankindia
0,Cash Flow of Steel Authority of India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,steelauthorityindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,steelauthorityindia
2,Net Profit/Loss Before Extraordinary Items And Tax,2892.44,16291.87,7205.65,3301.58,3549.24,,steelauthorityindia
3,Net CashFlow From Operating Activities,-5290.15,30986.65,23430.37,-617.67,7215.15,,steelauthorityindia
4,Net Cash Used In Investing Activities,-3370.98,-3975.78,-3412.69,-4260.52,-3694.49,,steelauthorityindia
5,Net Cash Used From Financing Activities,8586.68,-27397.61,-19689.94,5003.15,-3549.08,,steelauthorityindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,steelauthorityindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,steelauthorityindia
8,Net Inc/Dec In Cash And Cash Equivalents,-74.45,-386.74,327.74,124.96,-28.42,,steelauthorityindia
9,Cash And Cash Equivalents Begin of Year,131.54,518.28,190.54,65.58,94.00,,steelauthorityindia
10,Cash And Cash Equivalents End Of Year,57.09,131.54,518.28,190.54,65.58,,steelauthorityindia
0,Cash Flow of Sun Pharmaceutical Industries (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,sunpharmaceuticalindustries
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,sunpharmaceuticalindustries
2,Net Profit/Loss Before Extraordinary Items And Tax,9408.43,4481.32,2799.37,5009.59,3810.20,,sunpharmaceuticalindustries
3,Net CashFlow From Operating Activities,4959.33,8984.54,6170.37,6554.77,2196.45,,sunpharmaceuticalindustries
4,Net Cash Used In Investing Activities,-7943.68,-5724.74,536.22,-2588.84,-681.25,,sunpharmaceuticalindustries
5,Net Cash Used From Financing Activities,2376.07,-5193.46,-5980.48,-5715.14,-2730.52,,sunpharmaceuticalindustries
6,Foreign Exchange Gains / Losses,157.07,127.43,-129.69,363.52,325.65,,sunpharmaceuticalindustries
7,Adjustments On Amalgamation Merger Demerger Others,566.69,41.45,0.00,0.00,45.52,,sunpharmaceuticalindustries
8,Net Inc/Dec In Cash And Cash Equivalents,115.48,-1764.78,596.42,-1385.69,-844.15,,sunpharmaceuticalindustries
9,Cash And Cash Equivalents Begin of Year,4508.25,6273.03,5676.61,7062.30,7906.45,,sunpharmaceuticalindustries
10,Cash And Cash Equivalents End Of Year,4623.73,4508.25,6273.03,5676.61,7062.30,,sunpharmaceuticalindustries
0,Cash Flow of Sun TV Network (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,suntvnetwork
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,suntvnetwork
2,Net Profit/Loss Before Extraordinary Items And Tax,2274.63,2204.08,1947.44,1823.62,2169.33,,suntvnetwork
3,Net CashFlow From Operating Activities,2095.51,1633.67,1464.22,1655.62,1824.11,,suntvnetwork
4,Net Cash Used In Investing Activities,-1553.88,-987.46,-1151.43,-408.02,-1113.10,,suntvnetwork
5,Net Cash Used From Financing Activities,-630.63,-602.73,-249.46,-1222.37,-595.52,,suntvnetwork
6,Foreign Exchange Gains / Losses,1.18,0.89,-0.26,1.67,-0.17,,suntvnetwork
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,suntvnetwork
8,Net Inc/Dec In Cash And Cash Equivalents,-87.82,44.37,63.07,26.90,115.32,,suntvnetwork
9,Cash And Cash Equivalents Begin of Year,219.02,468.87,405.80,378.90,263.58,,suntvnetwork
10,Cash And Cash Equivalents End Of Year,131.20,513.24,468.87,405.80,378.90,,suntvnetwork
0,Cash Flow of Syngene International (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,syngeneinternational
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,syngeneinternational
2,Net Profit/Loss Before Extraordinary Items And Tax,464.40,395.80,404.90,412.10,331.60,,syngeneinternational
3,Net CashFlow From Operating Activities,823.50,580.60,701.20,677.10,630.40,,syngeneinternational
4,Net Cash Used In Investing Activities,-656.40,-611.50,-628.10,-428.40,-646.50,,syngeneinternational
5,Net Cash Used From Financing Activities,-342.50,-31.30,58.00,-225.50,-72.40,,syngeneinternational
6,Foreign Exchange Gains / Losses,3.10,0.70,-0.80,4.60,1.00,,syngeneinternational
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,syngeneinternational
8,Net Inc/Dec In Cash And Cash Equivalents,-172.30,-61.50,130.30,27.80,-87.50,,syngeneinternational
9,Cash And Cash Equivalents Begin of Year,261.80,323.30,193.00,165.20,252.70,,syngeneinternational
10,Cash And Cash Equivalents End Of Year,89.50,261.80,323.30,193.00,165.20,,syngeneinternational
0,Cash Flow of TVS Motor Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,tvsmotorcompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,tvsmotorcompany
2,Net Profit/Loss Before Extraordinary Items And Tax,1936.03,1066.79,821.63,865.42,1081.15,,tvsmotorcompany
3,Net CashFlow From Operating Activities,-4404.83,-1560.16,1151.29,373.43,-917.94,,tvsmotorcompany
4,Net Cash Used In Investing Activities,-1307.74,-1485.94,-882.37,-1090.15,-1103.63,,tvsmotorcompany
5,Net Cash Used From Financing Activities,6118.08,2918.02,252.70,1619.17,2209.77,,tvsmotorcompany
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,tvsmotorcompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,tvsmotorcompany
8,Net Inc/Dec In Cash And Cash Equivalents,405.51,-128.08,521.62,902.45,188.20,,tvsmotorcompany
9,Cash And Cash Equivalents Begin of Year,1445.68,1573.76,1041.34,138.89,-49.31,,tvsmotorcompany
10,Cash And Cash Equivalents End Of Year,1851.19,1445.68,1562.96,1041.34,138.89,,tvsmotorcompany
0,Cash Flow of Tata Chemicals (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,tatachemicals
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,tatachemicals
2,Net Profit/Loss Before Extraordinary Items And Tax,2722.00,1684.92,633.99,7407.48,1730.44,,tatachemicals
3,Net CashFlow From Operating Activities,2971.00,1644.33,2037.30,1780.09,1581.29,,tatachemicals
4,Net Cash Used In Investing Activities,-1186.00,-836.14,-1130.31,-2368.23,-1958.19,,tatachemicals
5,Net Cash Used From Financing Activities,-2076.00,-755.25,-1455.65,-129.26,-1711.83,,tatachemicals
6,Foreign Exchange Gains / Losses,37.00,19.25,-16.26,83.28,31.18,,tatachemicals
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,tatachemicals
8,Net Inc/Dec In Cash And Cash Equivalents,-254.00,72.19,-564.92,-634.12,-2057.55,,tatachemicals
9,Cash And Cash Equivalents Begin of Year,762.00,689.34,1254.26,1888.38,3945.93,,tatachemicals
10,Cash And Cash Equivalents End Of Year,508.00,761.53,689.34,1254.26,1888.38,,tatachemicals
0,Cash Flow of Tata Communications (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,tatacommunications
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,tatacommunications
2,Net Profit/Loss Before Extraordinary Items And Tax,2063.46,1999.98,1251.52,-84.83,-80.43,,tatacommunications
3,Net CashFlow From Operating Activities,4384.35,4203.82,3179.83,2524.76,1844.33,,tatacommunications
4,Net Cash Used In Investing Activities,-1841.63,-894.97,-2004.60,-1529.79,-2288.04,,tatacommunications
5,Net Cash Used From Financing Activities,-2240.80,-3431.23,-1204.77,-942.33,-27.70,,tatacommunications
6,Foreign Exchange Gains / Losses,5.70,1.39,-2.61,8.29,4.09,,tatacommunications
